clocks, time, loop_order
979258, 0.000445, 1
966, 0.000001, 2
950, 0.000000, 3
924, 0.000001, 4
932, 0.000001, 5
904, 0.000000, 6
910, 0.000000, 1
888, 0.000000, 2
872, 0.000000, 3
912, 0.000000, 4
868, 0.000000, 5
878, 0.000000, 6
858, 0.000000, 1
880, 0.000000, 2
878, 0.000000, 3
880, 0.000000, 4
862, 0.000000, 5
872, 0.000000, 6
860, 0.000000, 1
878, 0.000000, 2
870, 0.000000, 3
876, 0.000000, 4
864, 0.000000, 5
874, 0.000000, 6
860, 0.000000, 1
872, 0.000000, 2
864, 0.000000, 3
876, 0.000000, 4
860, 0.000000, 5
878, 0.000000, 6
862, 0.000000, 1
850, 0.000000, 2
842, 0.000000, 3
874, 0.000000, 4
860, 0.000000, 5
880, 0.000000, 6
842, 0.000000, 1
878, 0.000000, 2
838, 0.000000, 3
876, 0.000000, 4
834, 0.000000, 5
888, 0.000001, 6
860, 0.000000, 1
854, 0.000000, 2
904, 0.000000, 3
902, 0.000000, 4
886, 0.000000, 5
900, 0.000000, 6
884, 0.000000, 1
910, 0.000000, 2
878, 0.000000, 3
904, 0.000001, 4
884, 0.000001, 5
906, 0.000000, 6
886, 0.000000, 1
898, 0.000000, 2
886, 0.000000, 3
904, 0.000000, 4
878, 0.000000, 5
872, 0.000000, 6
862, 0.000000, 1
872, 0.000000, 2
862, 0.000000, 3
880, 0.000000, 4
864, 0.000000, 5
872, 0.000000, 6
858, 0.000000, 1
882, 0.000000, 2
866, 0.000000, 3
878, 0.000000, 4
864, 0.000000, 5
874, 0.000000, 6
866, 0.000000, 1
874, 0.000000, 2
836, 0.000000, 3
858, 0.000000, 4
860, 0.000000, 5
870, 0.000000, 6
866, 0.000000, 1
876, 0.000000, 2
858, 0.000000, 3
880, 0.000000, 4
840, 0.000000, 5
850, 0.000000, 6
840, 0.000000, 1
874, 0.000000, 2
848, 0.000000, 3
852, 0.000000, 4
846, 0.000000, 5
850, 0.000000, 6
836, 0.000000, 1
880, 0.000000, 2
866, 0.000000, 3
872, 0.000000, 4
866, 0.000000, 5
876, 0.000000, 6
862, 0.000000, 1
878, 0.000000, 2
862, 0.000000, 3
882, 0.000000, 4
866, 0.000000, 5
874, 0.000000, 6
856, 0.000000, 1
878, 0.000000, 2
864, 0.000000, 3
878, 0.000000, 4
862, 0.000000, 5
874, 0.000000, 6
864, 0.000000, 1
876, 0.000000, 2
862, 0.000000, 3
876, 0.000000, 4
872, 0.000000, 5
878, 0.000001, 6
866, 0.000001, 1
880, 0.000000, 2
838, 0.000000, 3
876, 0.000000, 4
842, 0.000000, 5
872, 0.000000, 6
886, 0.000000, 1
874, 0.000000, 2
864, 0.000000, 3
886, 0.000000, 4
862, 0.000000, 5
868, 0.000000, 6
862, 0.000000, 1
882, 0.000000, 2
866, 0.000000, 3
882, 0.000000, 4
856, 0.000000, 5
870, 0.000000, 6
840, 0.000000, 1
876, 0.000000, 2
842, 0.000000, 3
876, 0.000000, 4
838, 0.000000, 5
872, 0.000000, 6
860, 0.000000, 1
880, 0.000000, 2
860, 0.000000, 3
880, 0.000000, 4
886, 0.000000, 5
874, 0.000000, 6
840, 0.000000, 1
878, 0.000000, 2
860, 0.000000, 3
874, 0.000000, 4
862, 0.000000, 5
878, 0.000000, 6
836, 0.000000, 1
882, 0.000000, 2
856, 0.000000, 3
878, 0.000000, 4
860, 0.000000, 5
874, 0.000000, 6
838, 0.000000, 1
884, 0.000000, 2
844, 0.000000, 3
854, 0.000000, 4
840, 0.000000, 5
876, 0.000000, 6
858, 0.000000, 1
882, 0.000000, 2
862, 0.000000, 3
878, 0.000000, 4
862, 0.000000, 5
874, 0.000000, 6
864, 0.000000, 1
882, 0.000000, 2
866, 0.000000, 3
872, 0.000000, 4
860, 0.000000, 5
868, 0.000000, 6
838, 0.000000, 1
876, 0.000000, 2
870, 0.000000, 3
874, 0.000000, 4
842, 0.000000, 5
868, 0.000000, 6
866, 0.000000, 1
874, 0.000000, 2
862, 0.000000, 3
876, 0.000000, 4
860, 0.000000, 5
876, 0.000000, 6
866, 0.000000, 1
876, 0.000000, 2
858, 0.000000, 3
882, 0.000000, 4
864, 0.000000, 5
850, 0.000000, 6
834, 0.000000, 1
878, 0.000000, 2
862, 0.000000, 3
852, 0.000000, 4
838, 0.000000, 5
870, 0.000000, 6
862, 0.000000, 1
880, 0.000000, 2
1076, 0.000001, 3
1142, 0.000000, 4
880, 0.000001, 5
872, 0.000000, 6
866, 0.000000, 1
880, 0.000000, 2
866, 0.000000, 3
876, 0.000000, 4
862, 0.000000, 5
870, 0.000000, 6
866, 0.000000, 1
876, 0.000000, 2
842, 0.000000, 3
876, 0.000000, 4
844, 0.000000, 5
870, 0.000000, 6
864, 0.000000, 1
872, 0.000000, 2
840, 0.000000, 3
880, 0.000000, 4
862, 0.000000, 5
874, 0.000000, 6
860, 0.000000, 1
878, 0.000000, 2
836, 0.000000, 3
882, 0.000000, 4
862, 0.000000, 5
876, 0.000000, 6
862, 0.000000, 1
880, 0.000000, 2
862, 0.000000, 3
872, 0.000000, 4
882, 0.000000, 5
872, 0.000000, 6
840, 0.000000, 1
876, 0.000000, 2
862, 0.000000, 3
880, 0.000000, 4
862, 0.000000, 5
874, 0.000000, 6
892, 0.000001, 1
882, 0.000001, 2
874, 0.000000, 3
880, 0.000000, 4
836, 0.000000, 5
870, 0.000000, 6
840, 0.000000, 1
872, 0.000000, 2
842, 0.000000, 3
876, 0.000000, 4
860, 0.000000, 5
870, 0.000000, 6
860, 0.000000, 1
878, 0.000000, 2
858, 0.000000, 3
880, 0.000000, 4
864, 0.000000, 5
872, 0.000000, 6
860, 0.000000, 1
882, 0.000000, 2
870, 0.000000, 3
882, 0.000000, 4
866, 0.000000, 5
870, 0.000000, 6
834, 0.000000, 1
878, 0.000000, 2
862, 0.000000, 3
876, 0.000000, 4
862, 0.000000, 5
880, 0.000000, 6
864, 0.000000, 1
880, 0.000000, 2
860, 0.000000, 3
878, 0.000000, 4
864, 0.000000, 5
872, 0.000000, 6
858, 0.000000, 1
880, 0.000000, 2
844, 0.000000, 3
872, 0.000000, 4
840, 0.000000, 5
870, 0.000000, 6
862, 0.000000, 1
882, 0.000000, 2
866, 0.000000, 3
880, 0.000000, 4
860, 0.000000, 5
866, 0.000000, 6
840, 0.000000, 1
880, 0.000000, 2
866, 0.000000, 3
872, 0.000000, 4
836, 0.000000, 5
874, 0.000000, 6
866, 0.000000, 1
880, 0.000000, 2
862, 0.000000, 3
884, 0.000000, 4
866, 0.000000, 5
872, 0.000000, 6
870, 0.000000, 1
850, 0.000000, 2
860, 0.000000, 3
866, 0.000000, 4
868, 0.000000, 5
872, 0.000000, 6
862, 0.000000, 1
876, 0.000000, 2
862, 0.000000, 3
868, 0.000000, 4
862, 0.000000, 5
872, 0.000000, 6
836, 0.000000, 1
872, 0.000000, 2
856, 0.000000, 3
878, 0.000000, 4
858, 0.000000, 5
874, 0.000000, 6
866, 0.000000, 1
872, 0.000000, 2
840, 0.000000, 3
870, 0.000000, 4
842, 0.000000, 5
874, 0.000000, 6
840, 0.000000, 1
872, 0.000000, 2
864, 0.000000, 3
882, 0.000000, 4
866, 0.000000, 5
874, 0.000000, 6
866, 0.000000, 1
872, 0.000000, 2
858, 0.000000, 3
876, 0.000000, 4
860, 0.000000, 5
836, 0.000000, 6
844, 0.000000, 1
876, 0.000000, 2
856, 0.000000, 3
876, 0.000000, 4
868, 0.000000, 5
872, 0.000000, 6
860, 0.000000, 1
878, 0.000000, 2
844, 0.000000, 3
852, 0.000000, 4
842, 0.000000, 5
874, 0.000000, 6
842, 0.000000, 1
880, 0.000000, 2
842, 0.000000, 3
926, 0.000000, 4
860, 0.000000, 5
878, 0.000000, 6
840, 0.000000, 1
878, 0.000000, 2
840, 0.000000, 3
880, 0.000000, 4
860, 0.000000, 5
860, 0.000000, 6
864, 0.000000, 1
880, 0.000000, 2
904, 0.000000, 3
902, 0.000000, 4
892, 0.000000, 5
900, 0.000000, 6
880, 0.000000, 1
914, 0.000000, 2
888, 0.000000, 3
892, 0.000000, 4
894, 0.000001, 5
898, 0.000001, 6
892, 0.000000, 1
902, 0.000000, 2
878, 0.000000, 3
880, 0.000000, 4
23654, 0.000011, 5
876, 0.000000, 6
864, 0.000000, 1
878, 0.000000, 2
842, 0.000000, 3
882, 0.000000, 4
864, 0.000000, 5
874, 0.000000, 6
860, 0.000000, 1
884, 0.000000, 2
856, 0.000000, 3
902, 0.000000, 4
858, 0.000000, 5
874, 0.000000, 6
864, 0.000000, 1
880, 0.000000, 2
838, 0.000000, 3
870, 0.000000, 4
868, 0.000000, 5
872, 0.000000, 6
862, 0.000000, 1
874, 0.000000, 2
836, 0.000000, 3
884, 0.000000, 4
856, 0.000000, 5
874, 0.000000, 6
864, 0.000000, 1
878, 0.000000, 2
860, 0.000000, 3
880, 0.000000, 4
864, 0.000000, 5
878, 0.000000, 6
866, 0.000000, 1
876, 0.000000, 2
860, 0.000000, 3
