clocks, time, loop_order
986082, 0.000447, 1
956, 0.000000, 2
922, 0.000000, 3
908, 0.000000, 4
932, 0.000000, 5
922, 0.000001, 6
928, 0.000000, 1
896, 0.000000, 2
914, 0.000000, 3
886, 0.000000, 4
892, 0.000000, 5
904, 0.000000, 6
890, 0.000000, 1
894, 0.000000, 2
904, 0.000000, 3
896, 0.000000, 4
880, 0.000000, 5
916, 0.000000, 6
898, 0.000000, 1
888, 0.000000, 2
884, 0.000000, 3
898, 0.000000, 4
876, 0.000000, 5
906, 0.000000, 6
894, 0.000000, 1
900, 0.000000, 2
894, 0.000001, 3
892, 0.000001, 4
884, 0.000000, 5
908, 0.000000, 6
898, 0.000000, 1
888, 0.000000, 2
886, 0.000000, 3
888, 0.000000, 4
878, 0.000000, 5
880, 0.000000, 6
896, 0.000000, 1
896, 0.000000, 2
882, 0.000000, 3
892, 0.000000, 4
880, 0.000000, 5
878, 0.000000, 6
898, 0.000000, 1
896, 0.000000, 2
870, 0.000000, 3
890, 0.000000, 4
878, 0.000000, 5
880, 0.000001, 6
898, 0.000001, 1
910, 0.000000, 2
876, 0.000000, 3
900, 0.000000, 4
880, 0.000000, 5
876, 0.000000, 6
900, 0.000000, 1
898, 0.000000, 2
872, 0.000000, 3
890, 0.000000, 4
882, 0.000000, 5
880, 0.000000, 6
884, 0.000000, 1
896, 0.000000, 2
874, 0.000000, 3
890, 0.000000, 4
880, 0.000000, 5
882, 0.000000, 6
894, 0.000000, 1
894, 0.000000, 2
878, 0.000000, 3
902, 0.000001, 4
884, 0.000001, 5
882, 0.000000, 6
896, 0.000000, 1
880, 0.000000, 2
880, 0.000000, 3
898, 0.000000, 4
882, 0.000000, 5
872, 0.000000, 6
904, 0.000000, 1
898, 0.000000, 2
880, 0.000000, 3
890, 0.000000, 4
876, 0.000000, 5
882, 0.000000, 6
894, 0.000000, 1
898, 0.000000, 2
878, 0.000000, 3
890, 0.000000, 4
878, 0.000001, 5
880, 0.000001, 6
892, 0.000000, 1
894, 0.000000, 2
868, 0.000000, 3
902, 0.000000, 4
882, 0.000000, 5
878, 0.000000, 6
894, 0.000000, 1
898, 0.000000, 2
880, 0.000000, 3
894, 0.000000, 4
892, 0.000000, 5
838, 0.000000, 6
872, 0.000000, 1
868, 0.000000, 2
856, 0.000000, 3
872, 0.000000, 4
836, 0.000000, 5
854, 0.000000, 6
876, 0.000000, 1
856, 0.000000, 2
836, 0.000001, 3
874, 0.000000, 4
838, 0.000000, 5
862, 0.000000, 6
868, 0.000000, 1
874, 0.000000, 2
860, 0.000000, 3
868, 0.000000, 4
838, 0.000000, 5
838, 0.000000, 6
836, 0.000000, 1
870, 0.000000, 2
864, 0.000000, 3
868, 0.000000, 4
836, 0.000000, 5
854, 0.000000, 6
860, 0.000000, 1
870, 0.000000, 2
840, 0.000000, 3
872, 0.000000, 4
858, 0.000000, 5
836, 0.000000, 6
870, 0.000000, 1
870, 0.000000, 2
860, 0.000000, 3
872, 0.000000, 4
858, 0.000000, 5
860, 0.000000, 6
874, 0.000000, 1
872, 0.000000, 2
862, 0.000000, 3
848, 0.000000, 4
858, 0.000000, 5
838, 0.000000, 6
872, 0.000000, 1
870, 0.000000, 2
862, 0.000000, 3
870, 0.000000, 4
838, 0.000000, 5
856, 0.000000, 6
870, 0.000001, 1
876, 0.000000, 2
840, 0.000000, 3
874, 0.000000, 4
858, 0.000000, 5
836, 0.000000, 6
870, 0.000000, 1
870, 0.000000, 2
862, 0.000000, 3
850, 0.000000, 4
858, 0.000000, 5
856, 0.000000, 6
870, 0.000000, 1
870, 0.000000, 2
842, 0.000000, 3
868, 0.000000, 4
858, 0.000000, 5
860, 0.000000, 6
868, 0.000000, 1
870, 0.000000, 2
838, 0.000000, 3
846, 0.000000, 4
836, 0.000000, 5
860, 0.000000, 6
872, 0.000000, 1
870, 0.000000, 2
862, 0.000000, 3
872, 0.000000, 4
862, 0.000000, 5
836, 0.000000, 6
872, 0.000000, 1
866, 0.000000, 2
862, 0.000000, 3
868, 0.000000, 4
834, 0.000000, 5
864, 0.000000, 6
870, 0.000000, 1
872, 0.000000, 2
862, 0.000000, 3
868, 0.000000, 4
858, 0.000000, 5
856, 0.000000, 6
846, 0.000000, 1
850, 0.000000, 2
862, 0.000000, 3
870, 0.000000, 4
858, 0.000000, 5
840, 0.000000, 6
844, 0.000000, 1
870, 0.000000, 2
860, 0.000000, 3
870, 0.000000, 4
856, 0.000000, 5
842, 0.000000, 6
848, 0.000000, 1
868, 0.000000, 2
860, 0.000000, 3
872, 0.000000, 4
860, 0.000000, 5
842, 0.000000, 6
868, 0.000000, 1
870, 0.000000, 2
862, 0.000000, 3
874, 0.000000, 4
858, 0.000000, 5
838, 0.000000, 6
858, 0.000000, 1
870, 0.000000, 2
866, 0.000000, 3
854, 0.000000, 4
858, 0.000000, 5
856, 0.000001, 6
868, 0.000000, 1
866, 0.000000, 2
858, 0.000000, 3
874, 0.000000, 4
858, 0.000000, 5
834, 0.000000, 6
874, 0.000000, 1
866, 0.000000, 2
864, 0.000000, 3
870, 0.000000, 4
832, 0.000000, 5
858, 0.000000, 6
874, 0.000000, 1
872, 0.000000, 2
858, 0.000000, 3
876, 0.000000, 4
858, 0.000000, 5
838, 0.000000, 6
920, 0.000001, 1
880, 0.000000, 2
840, 0.000000, 3
860, 0.000000, 4
862, 0.000000, 5
858, 0.000000, 6
872, 0.000000, 1
866, 0.000000, 2
866, 0.000000, 3
870, 0.000000, 4
836, 0.000000, 5
856, 0.000000, 6
870, 0.000000, 1
868, 0.000000, 2
862, 0.000000, 3
872, 0.000000, 4
856, 0.000000, 5
838, 0.000000, 6
872, 0.000000, 1
870, 0.000000, 2
866, 0.000000, 3
868, 0.000000, 4
838, 0.000000, 5
858, 0.000000, 6
870, 0.000000, 1
874, 0.000000, 2
840, 0.000000, 3
848, 0.000000, 4
860, 0.000000, 5
864, 0.000000, 6
872, 0.000000, 1
836, 0.000000, 2
860, 0.000000, 3
870, 0.000000, 4
856, 0.000000, 5
836, 0.000000, 6
874, 0.000000, 1
862, 0.000000, 2
862, 0.000000, 3
868, 0.000000, 4
862, 0.000000, 5
856, 0.000000, 6
874, 0.000000, 1
874, 0.000000, 2
840, 0.000000, 3
872, 0.000000, 4
862, 0.000000, 5
856, 0.000000, 6
840, 0.000000, 1
868, 0.000000, 2
858, 0.000000, 3
872, 0.000000, 4
834, 0.000000, 5
858, 0.000000, 6
870, 0.000000, 1
870, 0.000000, 2
862, 0.000000, 3
874, 0.000000, 4
856, 0.000000, 5
836, 0.000001, 6
874, 0.000000, 1
844, 0.000000, 2
862, 0.000000, 3
874, 0.000000, 4
856, 0.000000, 5
834, 0.000000, 6
974, 0.000001, 1
960, 0.000000, 2
944, 0.000000, 3
960, 0.000000, 4
936, 0.000001, 5
950, 0.000001, 6
958, 0.000000, 1
944, 0.000000, 2
948, 0.000000, 3
948, 0.000001, 4
936, 0.000000, 5
948, 0.000000, 6
960, 0.000000, 1
952, 0.000000, 2
932, 0.000000, 3
958, 0.000000, 4
932, 0.000000, 5
934, 0.000001, 6
944, 0.000000, 1
960, 0.000000, 2
936, 0.000000, 3
942, 0.000000, 4
948, 0.000000, 5
930, 0.000000, 6
940, 0.000001, 1
944, 0.000001, 2
934, 0.000000, 3
958, 0.000000, 4
932, 0.000000, 5
944, 0.000000, 6
962, 0.000001, 1
962, 0.000001, 2
936, 0.000000, 3
956, 0.000000, 4
946, 0.000000, 5
930, 0.000001, 6
960, 0.000000, 1
958, 0.000000, 2
934, 0.000000, 3
960, 0.000000, 4
992, 0.000000, 5
950, 0.000000, 6
942, 0.000001, 1
932, 0.000001, 2
930, 0.000000, 3
944, 0.000000, 4
970, 0.000000, 5
930, 0.000000, 6
958, 0.000000, 1
942, 0.000001, 2
934, 0.000000, 3
944, 0.000000, 4
932, 0.000000, 5
948, 0.000000, 6
946, 0.000000, 1
958, 0.000000, 2
936, 0.000001, 3
944, 0.000001, 4
946, 0.000000, 5
936, 0.000000, 6
958, 0.000000, 1
944, 0.000000, 2
944, 0.000001, 3
946, 0.000001, 4
948, 0.000000, 5
950, 0.000000, 6
948, 0.000000, 1
956, 0.000001, 2
934, 0.000001, 3
958, 0.000000, 4
936, 0.000000, 5
932, 0.000000, 6
956, 0.000001, 1
944, 0.000000, 2
948, 0.000000, 3
946, 0.000000, 4
952, 0.000000, 5
930, 0.000000, 6
962, 0.000000, 1
954, 0.000000, 2
934, 0.000001, 3
944, 0.000000, 4
934, 0.000000, 5
936, 0.000000, 6
954, 0.000000, 1
946, 0.000000, 2
936, 0.000000, 3
942, 0.000000, 4
934, 0.000001, 5
936, 0.000000, 6
956, 0.000000, 1
936, 0.000000, 2
934, 0.000000, 3
960, 0.000000, 4
932, 0.000000, 5
946, 0.000001, 6
962, 0.000001, 1
948, 0.000000, 2
932, 0.000000, 3
958, 0.000000, 4
936, 0.000001, 5
932, 0.000001, 6
944, 0.000000, 1
956, 0.000000, 2
934, 0.000000, 3
946, 0.000000, 4
934, 0.000001, 5
936, 0.000001, 6
960, 0.000000, 1
944, 0.000000, 2
950, 0.000000, 3
960, 0.000001, 4
934, 0.000000, 5
946, 0.000000, 6
942, 0.000000, 1
958, 0.000000, 2
950, 0.000000, 3
960, 0.000000, 4
928, 0.000001, 5
946, 0.000001, 6
960, 0.000000, 1
964, 0.000000, 2
932, 0.000000, 3
958, 0.000000, 4
944, 0.000001, 5
932, 0.000001, 6
960, 0.000000, 1
956, 0.000000, 2
940, 0.000000, 3
944, 0.000001, 4
936, 0.000000, 5
936, 0.000000, 6
934, 0.000000, 1
942, 0.000000, 2
936, 0.000000, 3
954, 0.000000, 4
952, 0.000000, 5
940, 0.000001, 6
960, 0.000000, 1
956, 0.000000, 2
930, 0.000000, 3
962, 0.000000, 4
938, 0.000000, 5
932, 0.000000, 6
962, 0.000000, 1
944, 0.000001, 2
928, 0.000001, 3
964, 0.000000, 4
950, 0.000000, 5
936, 0.000000, 6
942, 0.000000, 1
942, 0.000001, 2
948, 0.000001, 3
942, 0.000000, 4
936, 0.000000, 5
932, 0.000000, 6
946, 0.000001, 1
960, 0.000001, 2
948, 0.000000, 3
964, 0.000000, 4
950, 0.000000, 5
932, 0.000001, 6
960, 0.000000, 1
946, 0.000000, 2
938, 0.000000, 3
958, 0.000000, 4
936, 0.000000, 5
956, 0.000000, 6
960, 0.000001, 1
960, 0.000001, 2
934, 0.000000, 3
958, 0.000000, 4
932, 0.000000, 5
930, 0.000001, 6
966, 0.000001, 1
968, 0.000000, 2
950, 0.000000, 3
946, 0.000000, 4
946, 0.000000, 5
946, 0.000001, 6
968, 0.000000, 1
962, 0.000000, 2
928, 0.000000, 3
962, 0.000000, 4
948, 0.000001, 5
934, 0.000001, 6
938, 0.000000, 1
972, 0.000000, 2
950, 0.000000, 3
964, 0.000000, 4
932, 0.000001, 5
950, 0.000000, 6
962, 0.000000, 1
958, 0.000000, 2
934, 0.000000, 3
956, 0.000000, 4
932, 0.000000, 5
934, 0.000000, 6
940, 0.000001, 1
962, 0.000000, 2
930, 0.000000, 3
960, 0.000000, 4
932, 0.000000, 5
932, 0.000000, 6
962, 0.000000, 1
958, 0.000000, 2
934, 0.000001, 3
960, 0.000001, 4
938, 0.000000, 5
932, 0.000000, 6
962, 0.000000, 1
958, 0.000001, 2
948, 0.000001, 3
962, 0.000000, 4
928, 0.000000, 5
934, 0.000000, 6
950, 0.000000, 1
958, 0.000000, 2
948, 0.000001, 3
964, 0.000000, 4
930, 0.000000, 5
934, 0.000000, 6
936, 0.000000, 1
958, 0.000000, 2
938, 0.000000, 3
942, 0.000001, 4
936, 0.000001, 5
936, 0.000000, 6
968, 0.000000, 1
960, 0.000000, 2
930, 0.000001, 3
960, 0.000001, 4
936, 0.000000, 5
932, 0.000000, 6
960, 0.000000, 1
946, 0.000001, 2
948, 0.000001, 3
946, 0.000000, 4
934, 0.000000, 5
948, 0.000000, 6
946, 0.000001, 1
960, 0.000001, 2
938, 0.000000, 3
958, 0.000000, 4
932, 0.000000, 5
946, 0.000001, 6
948, 0.000000, 1
960, 0.000000, 2
942, 0.000000, 3
944, 0.000000, 4
948, 0.000000, 5
932, 0.000000, 6
956, 0.000001, 1
964, 0.000001, 2
934, 0.000000, 3
944, 0.000000, 4
938, 0.000000, 5
936, 0.000001, 6
944, 0.000001, 1
964, 0.000000, 2
936, 0.000000, 3
954, 0.000000, 4
936, 0.000001, 5
936, 0.000001, 6
944, 0.000000, 1
942, 0.000000, 2
936, 0.000000, 3
960, 0.000000, 4
936, 0.000001, 5
948, 0.000001, 6
942, 0.000000, 1
956, 0.000000, 2
932, 0.000000, 3
958, 0.000000, 4
936, 0.000001, 5
932, 0.000001, 6
962, 0.000000, 1
962, 0.000000, 2
952, 0.000000, 3
962, 0.000001, 4
948, 0.000000, 5
932, 0.000000, 6
940, 0.000000, 1
942, 0.000000, 2
948, 0.000000, 3
960, 0.000000, 4
950, 0.000000, 5
934, 0.000001, 6
938, 0.000000, 1
944, 0.000000, 2
950, 0.000000, 3
942, 0.000000, 4
954, 0.000000, 5
930, 0.000000, 6
958, 0.000000, 1
942, 0.000001, 2
940, 0.000000, 3
956, 0.000000, 4
934, 0.000000, 5
934, 0.000000, 6
962, 0.000000, 1
958, 0.000000, 2
936, 0.000001, 3
950, 0.000001, 4
934, 0.000000, 5
948, 0.000000, 6
960, 0.000000, 1
944, 0.000001, 2
938, 0.000001, 3
958, 0.000000, 4
930, 0.000000, 5
934, 0.000000, 6
944, 0.000000, 1
958, 0.000000, 2
934, 0.000001, 3
962, 0.000000, 4
930, 0.000000, 5
948, 0.000000, 6
946, 0.000000, 1
962, 0.000000, 2
948, 0.000000, 3
948, 0.000001, 4
936, 0.000001, 5
936, 0.000000, 6
946, 0.000000, 1
944, 0.000000, 2
950, 0.000000, 3
942, 0.000001, 4
948, 0.000001, 5
934, 0.000000, 6
956, 0.000000, 1
958, 0.000000, 2
946, 0.000001, 3
964, 0.000001, 4
952, 0.000000, 5
932, 0.000000, 6
960, 0.000000, 1
962, 0.000001, 2
938, 0.000001, 3
960, 0.000000, 4
950, 0.000000, 5
930, 0.000000, 6
1062, 0.000001, 1
950, 0.000000, 2
936, 0.000000, 3
956, 0.000000, 4
954, 0.000000, 5
936, 0.000000, 6
958, 0.000001, 1
940, 0.000001, 2
938, 0.000000, 3
962, 0.000000, 4
950, 0.000000, 5
934, 0.000001, 6
962, 0.000000, 1
932, 0.000000, 2
934, 0.000000, 3
956, 0.000000, 4
934, 0.000000, 5
936, 0.000000, 6
956, 0.000000, 1
958, 0.000001, 2
932, 0.000001, 3
946, 0.000000, 4
934, 0.000000, 5
948, 0.000000, 6
944, 0.000001, 1
964, 0.000001, 2
954, 0.000000, 3
944, 0.000000, 4
930, 0.000000, 5
948, 0.000001, 6
960, 0.000001, 1
944, 0.000000, 2
952, 0.000000, 3
944, 0.000000, 4
934, 0.000001, 5
938, 0.000001, 6
958, 0.000000, 1
944, 0.000000, 2
952, 0.000000, 3
960, 0.000001, 4
950, 0.000001, 5
932, 0.000000, 6
960, 0.000000, 1
944, 0.000000, 2
946, 0.000000, 3
960, 0.000001, 4
932, 0.000000, 5
950, 0.000000, 6
962, 0.000000, 1
944, 0.000000, 2
950, 0.000000, 3
958, 0.000000, 4
946, 0.000000, 5
932, 0.000001, 6
948, 0.000000, 1
