clocks, time
11595553916, 5.282691
11518660562, 5.247661
11507131854, 5.242409
11487758936, 5.233583
11466887050, 5.224072
11562291976, 5.267540
11573207498, 5.272513
11553458050, 5.263515
11758516432, 5.356938
12644478662, 5.760511
12912834780, 5.882844
11378812288, 5.183947
11466246126, 5.223781
11700598892, 5.330552
12755226800, 5.811038
12664124586, 5.769461
12045836812, 5.487841
12188095729, 5.552655
12805448150, 5.833848
12437362464, 5.666219
