clocks, time, loop_order
3714725369, 0.928681, 1
2724640581, 0.681160, 2
2828464409, 0.707116, 3
3968113871, 0.992028, 4
2715428566, 0.678857, 5
2726479157, 0.681620, 6
3703884505, 0.925971, 1
2727491834, 0.681873, 2
2820441311, 0.705110, 3
3964964526, 0.991241, 4
2716047791, 0.679012, 5
2724982646, 0.681246, 6
3704972809, 0.926243, 1
2719676477, 0.679919, 2
2828370646, 0.707093, 3
3961225314, 0.990306, 4
2716595298, 0.679149, 5
2724076105, 0.681019, 6
3706854255, 0.926714, 1
2749332043, 0.687333, 2
2825057674, 0.706264, 3
3962628794, 0.990657, 4
2726401366, 0.681600, 5
2725334849, 0.681334, 6
3707585954, 0.926896, 1
2723793594, 0.680948, 2
2822368126, 0.705592, 3
3965861400, 0.991465, 4
2716599258, 0.679150, 5
2726460332, 0.681615, 6
3702772018, 0.925693, 1
2723031021, 0.680758, 2
2824583566, 0.706146, 3
3960914653, 0.990229, 4
2716705594, 0.679176, 5
2724140957, 0.681035, 6
3704348754, 0.926087, 1
2743753920, 0.685938, 2
2823339206, 0.705835, 3
3962463508, 0.990616, 4
2715896794, 0.678974, 5
2726522446, 0.681631, 6
3713231994, 0.928308, 1
2723820892, 0.680955, 2
2822890917, 0.705723, 3
3965487603, 0.991372, 4
2716100683, 0.679025, 5
2725785246, 0.681446, 6
3702644200, 0.925661, 1
2741159037, 0.685290, 2
2831840505, 0.707960, 3
3961688154, 0.990422, 4
2715531221, 0.678883, 5
2723720332, 0.680930, 6
3703054868, 0.925764, 1
2733642867, 0.683411, 2
2823353458, 0.705838, 3
3963580790, 0.990895, 4
2715373794, 0.678843, 5
2724581828, 0.681145, 6
3705234289, 0.926309, 1
2723754231, 0.680939, 2
2820323618, 0.705081, 3
3969720102, 0.992430, 4
2722996166, 0.680749, 5
2727972960, 0.681993, 6
3804718849, 0.951180, 1
2719360175, 0.679840, 2
2830428225, 0.707607, 3
3962764732, 0.990691, 4
2715754178, 0.678939, 5
2724172520, 0.681043, 6
3704859822, 0.926215, 1
2727178951, 0.681795, 2
2842924671, 0.710731, 3
3975000446, 0.993750, 4
2728430330, 0.682108, 5
2724929363, 0.681232, 6
3702849606, 0.925712, 1
2724466055, 0.681117, 2
2830588923, 0.707647, 3
3967958064, 0.991990, 4
2716716748, 0.679179, 5
2726029022, 0.681507, 6
3702342206, 0.925586, 1
2722720117, 0.680680, 2
2834517105, 0.708629, 3
3963349354, 0.990837, 4
2716293132, 0.679073, 5
2733246643, 0.683312, 6
3735400206, 0.933850, 1
2749861034, 0.687465, 2
2833699009, 0.708425, 3
3965368034, 0.991342, 4
2715313576, 0.678828, 5
2725525529, 0.681381, 6
3738097215, 0.934524, 1
2729537089, 0.682384, 2
2817750630, 0.704438, 3
3995233480, 0.998808, 4
2716687348, 0.679172, 5
2729245766, 0.682311, 6
3702348191, 0.925587, 1
2722368022, 0.680592, 2
2835031667, 0.708758, 3
3961159055, 0.990290, 4
2718886569, 0.679722, 5
2725389754, 0.681347, 6
3710611431, 0.927653, 1
2726146628, 0.681537, 2
2823532357, 0.705883, 3
3963061621, 0.990765, 4
2714925056, 0.678731, 5
2724908262, 0.681227, 6
3704653723, 0.926163, 1
2722529304, 0.680632, 2
2833464074, 0.708366, 3
3965259203, 0.991315, 4
2717006898, 0.679252, 5
2726924825, 0.681731, 6
3703642867, 0.925911, 1
2733049421, 0.683262, 2
2830083126, 0.707521, 3
3960600526, 0.990150, 4
2717643240, 0.679411, 5
2723461206, 0.680865, 6
3731678172, 0.932920, 1
2752900458, 0.688225, 2
2821593055, 0.705398, 3
3964578480, 0.991145, 4
2715003695, 0.678751, 5
2725032194, 0.681258, 6
3705084376, 0.926271, 1
