clocks, time, loop_order
54653029061, 13.663057, 1
22028870606, 5.507137, 2
50047721246, 12.511749, 3
49496201649, 12.373870, 4
21872863255, 5.468136, 5
22138686240, 5.534591, 6
54599741443, 13.649736, 1
21895342015, 5.473756, 2
50009128013, 12.502100, 3
49490520747, 12.372450, 4
21872691982, 5.468093, 5
22127325883, 5.531751, 6
54563507550, 13.640678, 1
21948806083, 5.487122, 2
50015931966, 12.503801, 3
49528265268, 12.381886, 4
21960956181, 5.490160, 5
22130915136, 5.532649, 6
54590652702, 13.647465, 1
21983956068, 5.495909, 2
50023858982, 12.505783, 3
49507778425, 12.376764, 4
21880053101, 5.469934, 5
22130511231, 5.532547, 6
54564567822, 13.640944, 1
21935208569, 5.483722, 2
50018198566, 12.504367, 3
49521986551, 12.380317, 4
21889752062, 5.472358, 5
22141624142, 5.535326, 6
54564206434, 13.640852, 1
21939773911, 5.484863, 2
50028800092, 12.507017, 3
49482659375, 12.370485, 4
21876314461, 5.468999, 5
22127342259, 5.531755, 6
54567850474, 13.641763, 1
21888266778, 5.471987, 2
49991311120, 12.497646, 3
49517618298, 12.379224, 4
21875758778, 5.468860, 5
22155087859, 5.538691, 6
54558288354, 13.639373, 1
21879586621, 5.469817, 2
50008053994, 12.501831, 3
49507728230, 12.376754, 4
21873971305, 5.468416, 5
22130766080, 5.532614, 6
54566487683, 13.641430, 1
21906121262, 5.476453, 2
50013827573, 12.503281, 3
49491839237, 12.372786, 4
21883309000, 5.470750, 5
22143616099, 5.535826, 6
54631607597, 13.657710, 1
21904920114, 5.476153, 2
50001239083, 12.500134, 3
49498718234, 12.374505, 4
21890409474, 5.472525, 5
22130251822, 5.532485, 6
54567779449, 13.641753, 1
21952216305, 5.487976, 2
48214045330, 12.053342, 3
49327882101, 12.331797, 4
21870648385, 5.467584, 5
21811819600, 5.452878, 6
54814077760, 13.703326, 1
22008173748, 5.501966, 2
48137607707, 12.034233, 3
49322575003, 12.330470, 4
21877603976, 5.469323, 5
21803022735, 5.450679, 6
54827606572, 13.706708, 1
21911743637, 5.477858, 2
48112605305, 12.027982, 3
49342751741, 12.335508, 4
21872352733, 5.468008, 5
21804162855, 5.450961, 6
54824705317, 13.705976, 1
21996701717, 5.499094, 2
48139778520, 12.034769, 3
49343836178, 12.335778, 4
21875956547, 5.468909, 5
21806502862, 5.451546, 6
54811649739, 13.702712, 1
21941642019, 5.485331, 2
48112364345, 12.027915, 3
49344215495, 12.335873, 4
21872453997, 5.468034, 5
21810320203, 5.452501, 6
54803794740, 13.700748, 1
21888830191, 5.472128, 2
48134005446, 12.033326, 3
49389592862, 12.347217, 4
21877284883, 5.469241, 5
21807584640, 5.451817, 6
54801388505, 13.700147, 1
21950178689, 5.487464, 2
48131732643, 12.032757, 3
49327862827, 12.331785, 4
21874226766, 5.468477, 5
21810521794, 5.452550, 6
54797272856, 13.699117, 1
21874542784, 5.468555, 2
48095127545, 12.023606, 3
49350593754, 12.337468, 4
21880484628, 5.470041, 5
21827478108, 5.456789, 6
54842643293, 13.710460, 1
21882968936, 5.470662, 2
48108844797, 12.027034, 3
49352622021, 12.337974, 4
21871605972, 5.467822, 5
21805696006, 5.451344, 6
54838326015, 13.709381, 1
21861876083, 5.465389, 2
48109938563, 12.027309, 3
49332748772, 12.333006, 4
21880991390, 5.470168, 5
21815902446, 5.453895, 6
