clocks, time, loop_order
54750051228, 13.687513, 1
22080851437, 5.520213, 2
48882496437, 12.220624, 3
51058403228, 12.764601, 4
21897195271, 5.474299, 5
22623700465, 5.655925, 6
54647108474, 13.661777, 1
21965165027, 5.491291, 2
49617469769, 12.404367, 3
50642662772, 12.660666, 4
21890632711, 5.472658, 5
22634762877, 5.658691, 6
54599672920, 13.649918, 1
22060732886, 5.515183, 2
49599070006, 12.399768, 3
50643989754, 12.660997, 4
21894864972, 5.473716, 5
22629729040, 5.657432, 6
54591287622, 13.647822, 1
22199299212, 5.549825, 2
49581664825, 12.395416, 3
50660800468, 12.665200, 4
21882386237, 5.470597, 5
22629248299, 5.657312, 6
54589081397, 13.647270, 1
22038597338, 5.509649, 2
49588953040, 12.397238, 3
50641742662, 12.660436, 4
21889349117, 5.472337, 5
22636130058, 5.659033, 6
54614103563, 13.653526, 1
22048880634, 5.512220, 2
49580727957, 12.395182, 3
50615517302, 12.653879, 4
21896518431, 5.474130, 5
22624561095, 5.656140, 6
54590707206, 13.647677, 1
22129406744, 5.532352, 2
49559854353, 12.389964, 3
50614462391, 12.653616, 4
21894721914, 5.473680, 5
22628697209, 5.657174, 6
54606871040, 13.651718, 1
21999440704, 5.499860, 2
49605724464, 12.401431, 3
50634576138, 12.658644, 4
21880298861, 5.470075, 5
22641472329, 5.660368, 6
54587629437, 13.646907, 1
22076152068, 5.519038, 2
49606309277, 12.401577, 3
50614158071, 12.653540, 4
21879089840, 5.469772, 5
22634971329, 5.658743, 6
54613924495, 13.653481, 1
22160761249, 5.540190, 2
49616338843, 12.404085, 3
50629271886, 12.657318, 4
21881312828, 5.470328, 5
22632133037, 5.658033, 6
