clocks, time, loop_order
8703917, 0.002176, 4
8586283, 0.002146, 5
8498101, 0.002124, 6
8730859, 0.002182, 1
8598003, 0.002149, 2
8591154, 0.002148, 3
8703554, 0.002176, 4
8585455, 0.002147, 5
8498705, 0.002125, 6
8731569, 0.002183, 1
8600702, 0.002150, 2
8588191, 0.002147, 3
8708430, 0.002177, 4
8581172, 0.002145, 5
8509508, 0.002127, 6
8726893, 0.002182, 1
8607782, 0.002152, 2
8585123, 0.002146, 3
8711289, 0.002177, 4
8580252, 0.002145, 5
8503699, 0.002126, 6
8727372, 0.002181, 1
8629243, 0.002157, 2
8588982, 0.002147, 3
8703578, 0.002176, 4
8585009, 0.002146, 5
8497794, 0.002125, 6
8818430, 0.002205, 1
8594625, 0.002149, 2
8591406, 0.002148, 3
8702151, 0.002175, 4
8587969, 0.002147, 5
8497440, 0.002124, 6
8729936, 0.002182, 1
8596514, 0.002149, 2
8593400, 0.002148, 3
8709397, 0.002177, 4
8579776, 0.002144, 5
8503492, 0.002126, 6
8728468, 0.002182, 1
8599901, 0.002150, 2
8582726, 0.002146, 3
8708886, 0.002177, 4
8578880, 0.002144, 5
8501945, 0.002125, 6
8727320, 0.002181, 1
8603852, 0.002151, 2
8584237, 0.002146, 3
8709092, 0.002177, 4
8588043, 0.002147, 5
8498234, 0.002125, 6
8732083, 0.002183, 1
8595520, 0.002148, 2
8592095, 0.002148, 3
8702988, 0.002176, 4
8583178, 0.002146, 5
8502591, 0.002125, 6
8867216, 0.002216, 1
8595551, 0.002149, 2
8600394, 0.002150, 3
8703148, 0.002175, 4
8756982, 0.002189, 5
8626160, 0.002156, 6
8726501, 0.002181, 1
8718274, 0.002179, 2
8583711, 0.002145, 3
8790566, 0.002197, 4
8579068, 0.002145, 5
8681781, 0.002170, 6
8727031, 0.002182, 1
8599923, 0.002150, 2
8585560, 0.002146, 3
8709120, 0.002178, 4
8586443, 0.002147, 5
8499132, 0.002125, 6
8738219, 0.002185, 1
8598255, 0.002150, 2
8591779, 0.002148, 3
8704040, 0.002175, 4
8587267, 0.002147, 5
8498449, 0.002125, 6
8731234, 0.002183, 1
8595720, 0.002149, 2
8589652, 0.002147, 3
8703040, 0.002176, 4
8585917, 0.002146, 5
8503286, 0.002126, 6
8726920, 0.002181, 1
8600511, 0.002150, 2
8583351, 0.002146, 3
8708785, 0.002178, 4
8580443, 0.002145, 5
8502169, 0.002125, 6
8806209, 0.002201, 1
8843982, 0.002211, 2
8583397, 0.002146, 3
8791551, 0.002198, 4
8579403, 0.002145, 5
8585499, 0.002146, 6
8809357, 0.002203, 1
8596449, 0.002149, 2
8669656, 0.002167, 3
8703874, 0.002175, 4
8662234, 0.002165, 5
8500157, 0.002125, 6
8813357, 0.002204, 1
8595951, 0.002149, 2
8672117, 0.002168, 3
8703520, 0.002176, 4
8706649, 0.002177, 5
8583339, 0.002146, 6
8726975, 0.002181, 1
8686726, 0.002171, 2
8585707, 0.002146, 3
8791517, 0.002197, 4
8582256, 0.002145, 5
8586412, 0.002146, 6
8728624, 0.002182, 1
8680603, 0.002171, 2
8796262, 0.002199, 3
8817326, 0.002204, 4
8627253, 0.002157, 5
8538115, 0.002134, 6
8814757, 0.002203, 1
8609341, 0.002152, 2
8666831, 0.002166, 3
8704717, 0.002176, 4
8779530, 0.002195, 5
8499028, 0.002124, 6
8812452, 0.002203, 1
8607446, 0.002152, 2
8668609, 0.002167, 3
8704588, 0.002176, 4
8586834, 0.002146, 5
8511686, 0.002128, 6
8728234, 0.002182, 1
8600649, 0.002150, 2
8584588, 0.002146, 3
8707514, 0.002177, 4
8579664, 0.002145, 5
8502984, 0.002126, 6
8726197, 0.002181, 1
8599606, 0.002150, 2
8582877, 0.002145, 3
8708400, 0.002177, 4
8580317, 0.002145, 5
8516905, 0.002129, 6
8735028, 0.002183, 1
8594667, 0.002148, 2
8671904, 0.002168, 3
8703837, 0.002176, 4
8586348, 0.002146, 5
8500772, 0.002125, 6
8733329, 0.002183, 1
8596400, 0.002149, 2
8588988, 0.002147, 3
8703507, 0.002176, 4
8586400, 0.002147, 5
8496837, 0.002124, 6
8735624, 0.002184, 1
8600302, 0.002150, 2
8584074, 0.002146, 3
8707320, 0.002177, 4
8580215, 0.002145, 5
8504652, 0.002126, 6
8727775, 0.002182, 1
8600415, 0.002150, 2
8584603, 0.002146, 3
8708126, 0.002177, 4
8578985, 0.002145, 5
8506769, 0.002127, 6
8725412, 0.002182, 1
8599933, 0.002150, 2
8588385, 0.002147, 3
8703560, 0.002176, 4
8586172, 0.002147, 5
8498114, 0.002125, 6
8731656, 0.002183, 1
8596209, 0.002149, 2
8665311, 0.002166, 3
8781475, 0.002196, 4
8584677, 0.002146, 5
8497942, 0.002124, 6
8729711, 0.002182, 1
8596849, 0.002149, 2
8587412, 0.002147, 3
8790415, 0.002198, 4
8737932, 0.002185, 5
8503283, 0.002126, 6
8726265, 0.002182, 1
8599428, 0.002150, 2
8583693, 0.002146, 3
8710532, 0.002178, 4
8582883, 0.002146, 5
8510920, 0.002128, 6
8727822, 0.002182, 1
8601452, 0.002150, 2
8589375, 0.002148, 3
8702997, 0.002176, 4
8587130, 0.002147, 5
8498686, 0.002125, 6
8728698, 0.002183, 1
8595111, 0.002149, 2
8589794, 0.002148, 3
8703237, 0.002176, 4
8584969, 0.002146, 5
8496754, 0.002124, 6
8730336, 0.002183, 1
8595886, 0.002149, 2
8589160, 0.002147, 3
8708505, 0.002177, 4
8580668, 0.002145, 5
8502003, 0.002125, 6
8726135, 0.002181, 1
8603006, 0.002151, 2
8582827, 0.002145, 3
8708640, 0.002177, 4
8579280, 0.002145, 5
8503505, 0.002126, 6
8727600, 0.002182, 1
8598936, 0.002150, 2
8584615, 0.002146, 3
8707945, 0.002177, 4
8587424, 0.002147, 5
8500760, 0.002125, 6
8730071, 0.002182, 1
8597286, 0.002149, 2
8590908, 0.002148, 3
8703230, 0.002175, 4
8584326, 0.002146, 5
8496680, 0.002124, 6
8731800, 0.002183, 1
8595578, 0.002149, 2
8588295, 0.002147, 3
8704169, 0.002176, 4
8589468, 0.002148, 5
8501536, 0.002125, 6
8727634, 0.002182, 1
8600640, 0.002150, 2
8585043, 0.002146, 3
8710957, 0.002178, 4
8582166, 0.002145, 5
8508634, 0.002128, 6
8728089, 0.002182, 1
8600246, 0.002150, 2
8585027, 0.002146, 3
8710929, 0.002177, 4
8580376, 0.002145, 5
8503160, 0.002126, 6
8732831, 0.002183, 1
8595151, 0.002149, 2
8594357, 0.002149, 3
8704111, 0.002176, 4
8591385, 0.002147, 5
8499154, 0.002125, 6
8732526, 0.002183, 1
8593933, 0.002148, 2
8587431, 0.002147, 3
8704557, 0.002176, 4
8585594, 0.002146, 5
8497994, 0.002124, 6
8730360, 0.002182, 1
8599862, 0.002150, 2
8583991, 0.002146, 3
8710179, 0.002177, 4
8581437, 0.002145, 5
8501744, 0.002126, 6
8724729, 0.002181, 1
8601751, 0.002150, 2
8584016, 0.002145, 3
8708206, 0.002177, 4
8582108, 0.002146, 5
8504975, 0.002126, 6
8725960, 0.002181, 1
8600880, 0.002150, 2
8588957, 0.002148, 3
8703230, 0.002176, 4
8585154, 0.002146, 5
8497421, 0.002124, 6
8734496, 0.002183, 1
8594388, 0.002148, 2
8589250, 0.002147, 3
8702096, 0.002176, 4
8590535, 0.002148, 5
8498932, 0.002125, 6
8729510, 0.002183, 1
8594975, 0.002149, 2
8589616, 0.002148, 3
8711016, 0.002178, 4
8579255, 0.002145, 5
8502944, 0.002126, 6
8725757, 0.002181, 1
8600258, 0.002150, 2
8583255, 0.002146, 3
8817548, 0.002204, 4
8580151, 0.002145, 5
8505234, 0.002127, 6
8726855, 0.002182, 1
8603342, 0.002151, 2
8583480, 0.002146, 3
8709628, 0.002177, 4
8587827, 0.002146, 5
8498741, 0.002125, 6
8730772, 0.002183, 1
8595772, 0.002149, 2
8591495, 0.002148, 3
8704022, 0.002176, 4
8585043, 0.002146, 5
8498701, 0.002124, 6
8730114, 0.002182, 1
8596606, 0.002149, 2
8587093, 0.002147, 3
8705954, 0.002177, 4
8592957, 0.002148, 5
8504788, 0.002126, 6
8727548, 0.002181, 1
8602055, 0.002150, 2
8583308, 0.002146, 3
8709689, 0.002177, 4
8581382, 0.002145, 5
8504680, 0.002126, 6
8726825, 0.002182, 1
8601403, 0.002151, 2
8585391, 0.002146, 3
8710074, 0.002177, 4
8581425, 0.002145, 5
8504652, 0.002126, 6
8732317, 0.002183, 1
8595095, 0.002149, 2
8590280, 0.002147, 3
8704037, 0.002176, 4
8588788, 0.002147, 5
8497197, 0.002124, 6
8729766, 0.002183, 1
8600889, 0.002150, 2
8588886, 0.002147, 3
8703698, 0.002176, 4
8586000, 0.002146, 5
8497788, 0.002124, 6
8728960, 0.002183, 1
8599003, 0.002150, 2
8583947, 0.002146, 3
8707369, 0.002176, 4
8581021, 0.002145, 5
8502151, 0.002126, 6
8726157, 0.002182, 1
8600803, 0.002150, 2
8583926, 0.002146, 3
8707991, 0.002177, 4
8581292, 0.002145, 5
8507677, 0.002127, 6
8971425, 0.002243, 1
8601268, 0.002150, 2
8591234, 0.002148, 3
8703895, 0.002176, 4
8585067, 0.002147, 5
8510548, 0.002128, 6
8733074, 0.002183, 1
8596985, 0.002149, 2
8676557, 0.002170, 3
8703985, 0.002176, 4
8589043, 0.002148, 5
8509951, 0.002128, 6
8732551, 0.002183, 1
8601957, 0.002150, 2
8582987, 0.002145, 3
8709741, 0.002177, 4
8579957, 0.002145, 5
8502698, 0.002126, 6
8726772, 0.002182, 1
8598194, 0.002150, 2
8583794, 0.002146, 3
8728212, 0.002182, 4
8580126, 0.002145, 5
8506105, 0.002127, 6
