clocks, time, loop_order
932588, 0.000423, 1
932, 0.000001, 2
936, 0.000000, 3
914, 0.000001, 4
916, 0.000001, 5
924, 0.000000, 6
908, 0.000000, 1
884, 0.000000, 2
904, 0.000000, 3
912, 0.000000, 4
902, 0.000000, 5
904, 0.000000, 6
910, 0.000000, 1
884, 0.000000, 2
906, 0.000001, 3
890, 0.000001, 4
914, 0.000000, 5
902, 0.000000, 6
898, 0.000000, 1
886, 0.000000, 2
880, 0.000000, 3
878, 0.000000, 4
888, 0.000000, 5
896, 0.000000, 6
898, 0.000000, 1
886, 0.000000, 2
880, 0.000000, 3
882, 0.000000, 4
888, 0.000000, 5
900, 0.000000, 6
896, 0.000000, 1
900, 0.000000, 2
870, 0.000001, 3
878, 0.000001, 4
902, 0.000000, 5
896, 0.000000, 6
886, 0.000000, 1
880, 0.000000, 2
882, 0.000000, 3
878, 0.000000, 4
878, 0.000000, 5
898, 0.000000, 6
888, 0.000000, 1
870, 0.000000, 2
878, 0.000000, 3
880, 0.000000, 4
886, 0.000000, 5
896, 0.000000, 6
884, 0.000000, 1
878, 0.000000, 2
882, 0.000000, 3
882, 0.000000, 4
886, 0.000000, 5
894, 0.000000, 6
890, 0.000000, 1
878, 0.000001, 2
882, 0.000001, 3
880, 0.000000, 4
892, 0.000000, 5
892, 0.000000, 6
886, 0.000000, 1
880, 0.000000, 2
882, 0.000000, 3
882, 0.000000, 4
890, 0.000000, 5
898, 0.000000, 6
888, 0.000000, 1
878, 0.000000, 2
878, 0.000000, 3
878, 0.000000, 4
884, 0.000000, 5
896, 0.000000, 6
880, 0.000000, 1
880, 0.000000, 2
882, 0.000000, 3
878, 0.000000, 4
888, 0.000000, 5
896, 0.000000, 6
888, 0.000000, 1
878, 0.000000, 2
878, 0.000000, 3
880, 0.000000, 4
882, 0.000000, 5
878, 0.000001, 6
900, 0.000001, 1
884, 0.000000, 2
880, 0.000000, 3
878, 0.000000, 4
890, 0.000000, 5
890, 0.000000, 6
894, 0.000000, 1
872, 0.000000, 2
888, 0.000000, 3
876, 0.000000, 4
888, 0.000000, 5
890, 0.000000, 6
888, 0.000000, 1
878, 0.000000, 2
880, 0.000000, 3
880, 0.000000, 4
888, 0.000000, 5
896, 0.000000, 6
894, 0.000000, 1
876, 0.000000, 2
876, 0.000000, 3
878, 0.000000, 4
896, 0.000000, 5
894, 0.000000, 6
882, 0.000001, 1
880, 0.000001, 2
880, 0.000000, 3
882, 0.000000, 4
888, 0.000000, 5
896, 0.000000, 6
884, 0.000000, 1
880, 0.000000, 2
876, 0.000000, 3
882, 0.000000, 4
888, 0.000000, 5
896, 0.000000, 6
894, 0.000000, 1
880, 0.000000, 2
