clocks, time, loop_order
55319321640, 13.829830, 1
23991275449, 5.997819, 2
51037500548, 12.759375, 3
51740818791, 12.935205, 4
21916183222, 5.479046, 5
24029500935, 6.007375, 6
55515243442, 13.878811, 1
24145316395, 6.036329, 2
51069861791, 12.767465, 3
51739863520, 12.934966, 4
21932093144, 5.483023, 5
24090774960, 6.022694, 6
55540318517, 13.885080, 1
24271387324, 6.067847, 2
51150847637, 12.787712, 3
51848726914, 12.962182, 4
21933502357, 5.483376, 5
24098158868, 6.024540, 6
55369980649, 13.842495, 1
24167583279, 6.041896, 2
51244049200, 12.811012, 3
51784943957, 12.946236, 4
21934865895, 5.483716, 5
24096457791, 6.024114, 6
55433669858, 13.858417, 1
24256431559, 6.064108, 2
51350698486, 12.837675, 3
51868361133, 12.967090, 4
21929915311, 5.482479, 5
24091593388, 6.022898, 6
55352916015, 13.838229, 1
24140983856, 6.035246, 2
51286396099, 12.821599, 3
51873589917, 12.968397, 4
21959745782, 5.489936, 5
24096451643, 6.024113, 6
55431370107, 13.857843, 1
24220705689, 6.055176, 2
51227066391, 12.806767, 3
51862067224, 12.965517, 4
22006225308, 5.501556, 5
24086097264, 6.021524, 6
55446322015, 13.861581, 1
24207120468, 6.051780, 2
51185161271, 12.796290, 3
51705736594, 12.926434, 4
21930765117, 5.482691, 5
24078018843, 6.019505, 6
55453240941, 13.863310, 1
24145807049, 6.036452, 2
49807145507, 12.451786, 3
50037526083, 12.509382, 4
21926102671, 5.481526, 5
21894131655, 5.473533, 6
55283831480, 13.820958, 1
24155340239, 6.038835, 2
49799529184, 12.449882, 3
50058655329, 12.514664, 4
21922958560, 5.480740, 5
21892208877, 5.473052, 6
