clocks, time, loop_order
361220169, 0.090305, 1
329992489, 0.082498, 2
344776548, 0.086194, 3
347371391, 0.086843, 4
334151418, 0.083538, 5
337096877, 0.084274, 6
357270501, 0.089318, 1
330306400, 0.082577, 2
345069514, 0.086267, 3
347446781, 0.086862, 4
333951689, 0.083488, 5
337058243, 0.084265, 6
357333231, 0.089333, 1
330131886, 0.082533, 2
343733618, 0.085933, 3
347398336, 0.086850, 4
333831252, 0.083458, 5
336907926, 0.084227, 6
357451825, 0.089363, 1
329770511, 0.082443, 2
345366409, 0.086342, 3
347440028, 0.086860, 4
333891926, 0.083473, 5
336977280, 0.084244, 6
357743858, 0.089436, 1
329890889, 0.082473, 2
344673314, 0.086168, 3
347059298, 0.086765, 4
334028406, 0.083507, 5
337129744, 0.084282, 6
357439203, 0.089360, 1
329926006, 0.082482, 2
345364523, 0.086341, 3
347708049, 0.086927, 4
334070625, 0.083518, 5
337080957, 0.084270, 6
357404834, 0.089351, 1
329604372, 0.082401, 2
344720997, 0.086180, 3
347114373, 0.086779, 4
333879095, 0.083470, 5
337026501, 0.084257, 6
357346308, 0.089337, 1
330252120, 0.082563, 2
345355092, 0.086339, 3
347234726, 0.086809, 4
334046397, 0.083512, 5
337375680, 0.084344, 6
357479363, 0.089370, 1
330076308, 0.082519, 2
344974222, 0.086244, 3
347489668, 0.086872, 4
333836135, 0.083459, 5
337437788, 0.084359, 6
357184434, 0.089296, 1
330263723, 0.082566, 2
345265600, 0.086316, 3
347056954, 0.086764, 4
334241652, 0.083560, 5
337342261, 0.084336, 6
357394655, 0.089349, 1
329439277, 0.082360, 2
345125378, 0.086281, 3
347023409, 0.086756, 4
333892151, 0.083473, 5
336931372, 0.084233, 6
357063766, 0.089266, 1
331072932, 0.082768, 2
345119858, 0.086280, 3
346944086, 0.086736, 4
334045018, 0.083511, 5
337042169, 0.084261, 6
357236705, 0.089309, 1
330091400, 0.082523, 2
344708157, 0.086177, 3
347085708, 0.086771, 4
333938338, 0.083485, 5
337019212, 0.084255, 6
357134360, 0.089284, 1
330054929, 0.082514, 2
344328560, 0.086082, 3
346949080, 0.086737, 4
334054889, 0.083514, 5
337044169, 0.084261, 6
357049674, 0.089262, 1
329666591, 0.082417, 2
344491788, 0.086123, 3
349291551, 0.087323, 4
333861486, 0.083465, 5
336935477, 0.084234, 6
357142043, 0.089286, 1
330190517, 0.082548, 2
344188289, 0.086047, 3
347063812, 0.086766, 4
334957031, 0.083739, 5
337652668, 0.084413, 6
357058123, 0.089265, 1
329816037, 0.082454, 2
344290763, 0.086073, 3
346943822, 0.086736, 4
334078726, 0.083520, 5
337173612, 0.084293, 6
357090043, 0.089273, 1
330187154, 0.082547, 2
344442616, 0.086111, 3
347645406, 0.086911, 4
334680778, 0.083670, 5
337045449, 0.084261, 6
356884446, 0.089221, 1
329969757, 0.082492, 2
344339541, 0.086085, 3
346979037, 0.086745, 4
334004754, 0.083501, 5
337069366, 0.084267, 6
357693105, 0.089423, 1
330125387, 0.082531, 2
344124197, 0.086031, 3
347132954, 0.086783, 4
334176523, 0.083544, 5
337119766, 0.084280, 6
357014911, 0.089254, 1
329763086, 0.082441, 2
344507597, 0.086127, 3
347098871, 0.086775, 4
333999022, 0.083500, 5
336939517, 0.084235, 6
357815717, 0.089454, 1
330016308, 0.082504, 2
344441095, 0.086110, 3
347347994, 0.086837, 4
334033840, 0.083508, 5
337309388, 0.084327, 6
357025150, 0.089256, 1
330036221, 0.082509, 2
343805889, 0.085951, 3
347448117, 0.086862, 4
333873975, 0.083468, 5
337104683, 0.084276, 6
357589154, 0.089397, 1
329716213, 0.082429, 2
344471449, 0.086118, 3
347702446, 0.086926, 4
334524068, 0.083631, 5
337078994, 0.084270, 6
357056938, 0.089264, 1
329803268, 0.082451, 2
344388129, 0.086097, 3
347227114, 0.086807, 4
334003936, 0.083501, 5
337422643, 0.084356, 6
358227738, 0.089557, 1
330560132, 0.082640, 2
345248504, 0.086312, 3
347816145, 0.086954, 4
334534431, 0.083634, 5
337516791, 0.084379, 6
358302683, 0.089576, 1
330297748, 0.082574, 2
345671286, 0.086418, 3
348059929, 0.087015, 4
334911720, 0.083728, 5
337990544, 0.084498, 6
357185326, 0.089296, 1
330082800, 0.082521, 2
344970225, 0.086243, 3
347273941, 0.086818, 4
334271012, 0.083568, 5
337373566, 0.084343, 6
365534108, 0.091384, 1
329841299, 0.082460, 2
344441529, 0.086110, 3
347098166, 0.086775, 4
334108329, 0.083527, 5
337485871, 0.084371, 6
357254634, 0.089314, 1
330083930, 0.082521, 2
348190591, 0.087048, 3
348129459, 0.087032, 4
334008760, 0.083502, 5
337366271, 0.084342, 6
357430551, 0.089358, 1
330119034, 0.082530, 2
343897957, 0.085974, 3
347021455, 0.086755, 4
334588631, 0.083647, 5
337661459, 0.084415, 6
357277071, 0.089319, 1
329843492, 0.082461, 2
346369194, 0.086592, 3
348325658, 0.087081, 4
334774750, 0.083694, 5
337889689, 0.084472, 6
358174594, 0.089544, 1
330534225, 0.082634, 2
345720929, 0.086430, 3
347696390, 0.086924, 4
334818963, 0.083705, 5
337525311, 0.084381, 6
357837213, 0.089459, 1
330651265, 0.082663, 2
345439274, 0.086360, 3
347402360, 0.086851, 4
334307006, 0.083577, 5
337604634, 0.084401, 6
357898671, 0.089475, 1
330234378, 0.082559, 2
345552606, 0.086388, 3
347905997, 0.086976, 4
334853640, 0.083713, 5
337435018, 0.084359, 6
357852785, 0.089463, 1
330335184, 0.082584, 2
345322369, 0.086331, 3
347586609, 0.086897, 4
334386581, 0.083597, 5
337363834, 0.084341, 6
357841966, 0.089460, 1
330332680, 0.082583, 2
345422151, 0.086356, 3
347913520, 0.086978, 4
334983840, 0.083746, 5
337522846, 0.084381, 6
357980256, 0.089495, 1
330727612, 0.082682, 2
345576821, 0.086394, 3
347841338, 0.086960, 4
334575914, 0.083644, 5
337769936, 0.084442, 6
358375791, 0.089594, 1
330145653, 0.082536, 2
345430769, 0.086358, 3
348404773, 0.087101, 4
334642418, 0.083661, 5
337336265, 0.084334, 6
358837511, 0.089709, 1
330361277, 0.082590, 2
345340760, 0.086335, 3
347667200, 0.086917, 4
334323744, 0.083581, 5
337349206, 0.084337, 6
358022486, 0.089506, 1
330278480, 0.082570, 2
345225431, 0.086306, 3
347976960, 0.086994, 4
334415188, 0.083604, 5
337618532, 0.084405, 6
358024397, 0.089506, 1
330155849, 0.082539, 2
345659984, 0.086415, 3
347885111, 0.086971, 4
334383661, 0.083596, 5
337421268, 0.084355, 6
358037139, 0.089509, 1
330102791, 0.082526, 2
345352403, 0.086338, 3
348267059, 0.087067, 4
334413382, 0.083603, 5
337347576, 0.084337, 6
358028163, 0.089507, 1
330173351, 0.082543, 2
345285865, 0.086321, 3
