clocks, time
1283622, 0.000321
1283129, 0.000321
1282421, 0.000321
1283323, 0.000321
1369224, 0.000342
1282790, 0.000321
1283104, 0.000321
1283154, 0.000321
1283240, 0.000321
1282788, 0.000321
1368942, 0.000342
1283216, 0.000321
1282714, 0.000321
1282086, 0.000321
1282849, 0.000321
1282948, 0.000321
1283594, 0.000321
1283379, 0.000321
1283003, 0.000321
1283748, 0.000321
1283089, 0.000321
1283388, 0.000321
1372818, 0.000343
1283173, 0.000321
1282323, 0.000321
1282182, 0.000321
1282987, 0.000321
1383797, 0.000346
1282018, 0.000321
1282139, 0.000321
1282557, 0.000321
1282705, 0.000321
1281948, 0.000320
1283274, 0.000321
1283541, 0.000321
1366944, 0.000342
1283071, 0.000321
1283040, 0.000321
1370138, 0.000343
1282809, 0.000321
1283363, 0.000321
1283000, 0.000321
1283080, 0.000321
1282486, 0.000321
1284523, 0.000321
1282834, 0.000321
1283034, 0.000321
1368132, 0.000342
1282674, 0.000321
1282683, 0.000321
1282969, 0.000321
1282268, 0.000321
1282788, 0.000321
1283120, 0.000321
1282751, 0.000321
1283243, 0.000321
1282179, 0.000321
1284190, 0.000321
1283212, 0.000321
1378723, 0.000345
1283206, 0.000321
1282837, 0.000321
1282311, 0.000321
1362498, 0.000341
1283360, 0.000321
1282496, 0.000321
1282837, 0.000321
1283467, 0.000321
1282769, 0.000321
1283160, 0.000321
1284144, 0.000321
1282797, 0.000321
1372523, 0.000343
1283787, 0.000321
1282108, 0.000321
1282262, 0.000321
1282828, 0.000321
1282354, 0.000321
1282606, 0.000321
1282954, 0.000321
1283040, 0.000321
1282975, 0.000321
1283212, 0.000321
1282046, 0.000321
1410018, 0.000353
1284015, 0.000321
1373489, 0.000343
1282406, 0.000321
1283148, 0.000321
1283314, 0.000321
1283037, 0.000321
1282557, 0.000321
1282827, 0.000321
1283342, 0.000321
1282988, 0.000321
1282120, 0.000321
1448745, 0.000362
1283200, 0.000321
1283203, 0.000321
1282539, 0.000321
1282317, 0.000321
1283538, 0.000321
1283357, 0.000321
1282151, 0.000321
1282335, 0.000321
1282945, 0.000321
1283283, 0.000321
1282539, 0.000321
1283535, 0.000321
1432074, 0.000358
1283455, 0.000321
1283803, 0.000321
1282422, 0.000321
1282222, 0.000321
1283040, 0.000321
1282062, 0.000321
1283132, 0.000321
1281686, 0.000320
1282997, 0.000321
1282643, 0.000321
1283046, 0.000321
1410994, 0.000353
1283932, 0.000321
1283197, 0.000321
1283243, 0.000321
1282588, 0.000321
1283834, 0.000321
1282059, 0.000321
1282308, 0.000321
1283271, 0.000321
1281846, 0.000320
1282615, 0.000321
1364917, 0.000341
1378576, 0.000345
1283643, 0.000321
1282520, 0.000321
1282720, 0.000321
1282338, 0.000321
1283634, 0.000321
1282843, 0.000321
1282914, 0.000321
1282511, 0.000321
1283403, 0.000321
1282498, 0.000321
1281643, 0.000320
1281240, 0.000320
1372237, 0.000343
1283366, 0.000321
1283074, 0.000321
1283800, 0.000321
1284058, 0.000321
1282031, 0.000321
1284391, 0.000321
1282502, 0.000321
1283299, 0.000321
1283381, 0.000321
1283514, 0.000321
1282988, 0.000321
1369095, 0.000342
1283348, 0.000321
1282501, 0.000321
1283299, 0.000321
1283092, 0.000321
1282677, 0.000321
1283363, 0.000321
1283228, 0.000321
1282853, 0.000321
1282493, 0.000321
1283154, 0.000321
1282729, 0.000321
1333608, 0.000333
1317498, 0.000329
1282551, 0.000321
1282603, 0.000321
1281646, 0.000320
1283055, 0.000321
1282815, 0.000321
1360689, 0.000340
1283188, 0.000321
1282677, 0.000321
1282576, 0.000321
1282283, 0.000321
1282357, 0.000321
1369720, 0.000342
1282981, 0.000321
1282997, 0.000321
1282751, 0.000321
1282240, 0.000321
1283141, 0.000321
1283225, 0.000321
1363655, 0.000341
1281840, 0.000320
1283668, 0.000321
1282637, 0.000321
1283489, 0.000321
1370446, 0.000343
1282459, 0.000321
1282831, 0.000321
1283206, 0.000321
1282905, 0.000321
1283483, 0.000321
1283597, 0.000321
1283107, 0.000321
1283231, 0.000321
1282006, 0.000321
1282132, 0.000321
1282056, 0.000321
1329635, 0.000332
1320968, 0.000330
1282335, 0.000321
1283055, 0.000321
1283055, 0.000321
1283268, 0.000321
1282563, 0.000321
1282779, 0.000321
1283077, 0.000321
1283594, 0.000321
1282889, 0.000321
1378213, 0.000345
1281849, 0.000320
1372806, 0.000343
1282440, 0.000321
1282677, 0.000321
1282138, 0.000321
1282425, 0.000321
1283286, 0.000321
1281930, 0.000320
1282603, 0.000321
1283658, 0.000321
1283800, 0.000321
1282314, 0.000321
1282751, 0.000321
1287855, 0.000322
1283034, 0.000321
1283329, 0.000321
1282637, 0.000321
1282474, 0.000321
1282450, 0.000321
1283480, 0.000321
1282911, 0.000321
1283138, 0.000321
1358166, 0.000340
1282249, 0.000321
1282834, 0.000321
1282594, 0.000321
1292622, 0.000323
1282954, 0.000321
1283800, 0.000321
1282957, 0.000321
1283012, 0.000321
1282557, 0.000321
1283698, 0.000321
1282575, 0.000321
1282671, 0.000321
1282640, 0.000321
1283046, 0.000321
1282579, 0.000321
1370486, 0.000343
1283197, 0.000321
1282240, 0.000321
1283104, 0.000321
1282455, 0.000321
1282627, 0.000321
1282754, 0.000321
1282640, 0.000321
1281960, 0.000320
1282861, 0.000321
1282258, 0.000321
1283659, 0.000321
1388409, 0.000347
1387031, 0.000347
1283132, 0.000321
1282351, 0.000321
1282575, 0.000321
1282994, 0.000321
1282449, 0.000321
1282803, 0.000321
1282554, 0.000321
1282855, 0.000321
1282683, 0.000321
1282166, 0.000321
1281840, 0.000320
1372886, 0.000343
1283849, 0.000321
1283489, 0.000321
1282012, 0.000321
1304640, 0.000326
1273554, 0.000318
1272975, 0.000318
1273299, 0.000318
1273335, 0.000318
1274012, 0.000319
1273775, 0.000318
1273468, 0.000318
1365492, 0.000341
1362123, 0.000341
1273449, 0.000318
1273579, 0.000318
1273215, 0.000318
1272982, 0.000318
1273430, 0.000318
1273410, 0.000318
1273960, 0.000318
1273434, 0.000318
1273606, 0.000318
1273222, 0.000318
1272932, 0.000318
1360973, 0.000340
1273194, 0.000318
1272781, 0.000318
1274111, 0.000319
1273341, 0.000318
1273114, 0.000318
1273477, 0.000318
1273437, 0.000318
1272649, 0.000318
1273000, 0.000318
1273892, 0.000318
1364843, 0.000341
1357492, 0.000339
1273643, 0.000318
1274145, 0.000319
1272385, 0.000318
1272766, 0.000318
1272966, 0.000318
1273160, 0.000318
1274984, 0.000319
1272775, 0.000318
1273015, 0.000318
1379455, 0.000345
1272677, 0.000318
1363410, 0.000341
1273019, 0.000318
1273145, 0.000318
1273206, 0.000318
1273677, 0.000318
1274286, 0.000319
1272462, 0.000318
1273529, 0.000318
1273409, 0.000318
1272246, 0.000318
1274385, 0.000319
1273357, 0.000318
1272477, 0.000318
1360446, 0.000340
1272880, 0.000318
1273464, 0.000318
1273493, 0.000318
1273932, 0.000318
1273138, 0.000318
1273415, 0.000318
1273018, 0.000318
1368757, 0.000342
1273960, 0.000318
1273154, 0.000318
1273280, 0.000318
1357997, 0.000339
1273582, 0.000318
1273403, 0.000318
1272936, 0.000318
1273326, 0.000318
1272772, 0.000318
1272597, 0.000318
