clocks, time, loop_order
41432142, 0.010358, 6
42088699, 0.010522, 1
39597831, 0.009899, 2
41157360, 0.010289, 3
42779742, 0.010695, 4
40490003, 0.010123, 5
41509539, 0.010377, 6
42366649, 0.010592, 1
40086640, 0.010022, 2
41314249, 0.010329, 3
43022151, 0.010756, 4
40642197, 0.010161, 5
41699483, 0.010425, 6
42335298, 0.010584, 1
39867095, 0.009967, 2
41422277, 0.010356, 3
42936698, 0.010734, 4
40751951, 0.010188, 5
41649948, 0.010412, 6
42253043, 0.010563, 1
39996354, 0.009999, 2
41307529, 0.010327, 3
43045114, 0.010761, 4
40668588, 0.010167, 5
41419120, 0.010355, 6
42094821, 0.010524, 1
39598056, 0.009900, 2
41057052, 0.010264, 3
42877714, 0.010719, 4
40498929, 0.010125, 5
41431329, 0.010358, 6
42243271, 0.010561, 1
39603194, 0.009901, 2
41050000, 0.010263, 3
42784831, 0.010696, 4
40495323, 0.010124, 5
41409459, 0.010352, 6
42092000, 0.010523, 1
39596726, 0.009899, 2
41052363, 0.010263, 3
42776295, 0.010694, 4
40506213, 0.010127, 5
41404827, 0.010351, 6
42086742, 0.010522, 1
39602464, 0.009901, 2
41050954, 0.010263, 3
42781794, 0.010695, 4
40536160, 0.010134, 5
41405763, 0.010351, 6
42085581, 0.010521, 1
39605573, 0.009901, 2
41130413, 0.010283, 3
42777145, 0.010694, 4
40505957, 0.010126, 5
41393483, 0.010348, 6
42088585, 0.010522, 1
39751704, 0.009938, 2
41052932, 0.010263, 3
42778578, 0.010695, 4
40503219, 0.010126, 5
41402415, 0.010351, 6
42087939, 0.010522, 1
39598843, 0.009900, 2
41062142, 0.010266, 3
42779483, 0.010695, 4
40505603, 0.010126, 5
41418305, 0.010355, 6
42085222, 0.010521, 1
39597880, 0.009899, 2
41110289, 0.010278, 3
42850292, 0.010713, 4
40506766, 0.010127, 5
41462166, 0.010366, 6
42081763, 0.010520, 1
39606043, 0.009902, 2
41064720, 0.010266, 3
42790169, 0.010698, 4
40527827, 0.010132, 5
41399994, 0.010350, 6
42182092, 0.010546, 1
39630382, 0.009908, 2
41051440, 0.010263, 3
42783203, 0.010696, 4
40513846, 0.010128, 5
41422274, 0.010356, 6
42080080, 0.010520, 1
39707382, 0.009927, 2
41052046, 0.010263, 3
42783317, 0.010696, 4
40501265, 0.010125, 5
41452006, 0.010363, 6
42086742, 0.010522, 1
39597985, 0.009899, 2
41056578, 0.010264, 3
42781422, 0.010695, 4
40524572, 0.010131, 5
41403840, 0.010351, 6
42085779, 0.010521, 1
39601954, 0.009900, 2
41052268, 0.010263, 3
42790366, 0.010698, 4
40491428, 0.010123, 5
41406465, 0.010352, 6
42088932, 0.010522, 1
39757194, 0.009939, 2
41055609, 0.010264, 3
42778908, 0.010695, 4
40489584, 0.010122, 5
41421138, 0.010355, 6
42155317, 0.010539, 1
39603046, 0.009901, 2
41050338, 0.010263, 3
42782019, 0.010696, 4
40519517, 0.010130, 5
41395179, 0.010349, 6
42088110, 0.010522, 1
39598111, 0.009900, 2
41060203, 0.010265, 3
42774834, 0.010694, 4
40503160, 0.010126, 5
41405412, 0.010351, 6
42081462, 0.010520, 1
39602514, 0.009901, 2
41052062, 0.010263, 3
42781138, 0.010695, 4
40511120, 0.010128, 5
41420289, 0.010355, 6
42172874, 0.010543, 1
39663508, 0.009916, 2
41056397, 0.010264, 3
42787809, 0.010697, 4
40485083, 0.010121, 5
41428899, 0.010357, 6
42083428, 0.010521, 1
39602677, 0.009901, 2
41051751, 0.010263, 3
42785080, 0.010696, 4
40495523, 0.010124, 5
41411083, 0.010353, 6
42090548, 0.010523, 1
39597132, 0.009899, 2
41055514, 0.010264, 3
42779707, 0.010695, 4
40505791, 0.010126, 5
41409385, 0.010352, 6
42089972, 0.010522, 1
39602969, 0.009901, 2
41050662, 0.010263, 3
42845424, 0.010711, 4
40515191, 0.010129, 5
41411372, 0.010353, 6
42094649, 0.010524, 1
39597581, 0.009899, 2
41352612, 0.010338, 3
42780194, 0.010695, 4
40580744, 0.010145, 5
41416877, 0.010354, 6
42085495, 0.010521, 1
39602464, 0.009901, 2
41048551, 0.010262, 3
42780791, 0.010695, 4
40516557, 0.010129, 5
41405176, 0.010351, 6
42097499, 0.010524, 1
39598224, 0.009900, 2
41055489, 0.010264, 3
42825566, 0.010706, 4
40516452, 0.010129, 5
41423370, 0.010356, 6
42178157, 0.010545, 1
39606680, 0.009902, 2
41052529, 0.010263, 3
42782326, 0.010696, 4
40598058, 0.010150, 5
41400751, 0.010350, 6
42091351, 0.010523, 1
40099689, 0.010025, 2
41076449, 0.010269, 3
42780954, 0.010695, 4
40644071, 0.010161, 5
41400643, 0.010350, 6
42085886, 0.010521, 1
39598298, 0.009900, 2
41165966, 0.010291, 3
42783369, 0.010696, 4
40582185, 0.010146, 5
41398754, 0.010350, 6
42147557, 0.010537, 1
39611898, 0.009903, 2
41048000, 0.010262, 3
42785169, 0.010696, 4
40490938, 0.010123, 5
41410043, 0.010353, 6
42084973, 0.010521, 1
39669581, 0.009917, 2
41052092, 0.010263, 3
42786726, 0.010697, 4
40499831, 0.010125, 5
41420948, 0.010355, 6
42082659, 0.010521, 1
39610095, 0.009903, 2
41187191, 0.010297, 3
42783271, 0.010696, 4
40487483, 0.010122, 5
41405397, 0.010351, 6
42088299, 0.010522, 1
39660920, 0.009915, 2
41055846, 0.010264, 3
42781243, 0.010695, 4
40514203, 0.010129, 5
41426779, 0.010357, 6
42084074, 0.010521, 1
39605046, 0.009901, 2
41055911, 0.010264, 3
42783871, 0.010696, 4
40501655, 0.010125, 5
41400197, 0.010350, 6
42087243, 0.010522, 1
39597619, 0.009899, 2
41058849, 0.010265, 3
42781053, 0.010695, 4
40491797, 0.010123, 5
41423240, 0.010356, 6
42082489, 0.010521, 1
39609314, 0.009902, 2
41144203, 0.010286, 3
42785102, 0.010696, 4
40511077, 0.010128, 5
41484853, 0.010371, 6
42093458, 0.010523, 1
39598646, 0.009900, 2
41057806, 0.010264, 3
42779212, 0.010695, 4
40491557, 0.010123, 5
41423732, 0.010356, 6
42081160, 0.010520, 1
39603375, 0.009901, 2
41049496, 0.010262, 3
42788298, 0.010697, 4
40500757, 0.010125, 5
41422114, 0.010356, 6
42196554, 0.010549, 1
39597701, 0.009899, 2
41056270, 0.010264, 3
42776274, 0.010694, 4
40513726, 0.010128, 5
41433505, 0.010358, 6
42081446, 0.010520, 1
39602582, 0.009901, 2
41064289, 0.010266, 3
42881781, 0.010720, 4
40510339, 0.010128, 5
41427268, 0.010357, 6
42089083, 0.010522, 1
39596372, 0.009899, 2
41052840, 0.010263, 3
42780067, 0.010695, 4
40512213, 0.010128, 5
41424175, 0.010356, 6
42090606, 0.010523, 1
39603246, 0.009901, 2
41045843, 0.010261, 3
42784822, 0.010696, 4
40539514, 0.010135, 5
41445609, 0.010361, 6
42089800, 0.010522, 1
39654985, 0.009914, 2
41056745, 0.010264, 3
42774600, 0.010694, 4
40568286, 0.010142, 5
41407760, 0.010352, 6
42088520, 0.010522, 1
39651649, 0.009913, 2
41096892, 0.010274, 3
42792840, 0.010698, 4
40508440, 0.010127, 5
41406742, 0.010352, 6
42080640, 0.010520, 1
39603941, 0.009901, 2
41056151, 0.010264, 3
42858213, 0.010715, 4
40523871, 0.010131, 5
41415864, 0.010354, 6
42156978, 0.010539, 1
39597348, 0.009899, 2
41053000, 0.010263, 3
42780514, 0.010695, 4
40482988, 0.010121, 5
41415089, 0.010354, 6
42087517, 0.010522, 1
39603951, 0.009901, 2
41301305, 0.010325, 3
42785699, 0.010696, 4
40484865, 0.010121, 5
41401849, 0.010350, 6
42087163, 0.010522, 1
39597486, 0.009899, 2
41060366, 0.010265, 3
42886037, 0.010722, 4
40505514, 0.010126, 5
41422957, 0.010356, 6
42083406, 0.010521, 1
39603366, 0.009901, 2
41127680, 0.010282, 3
42892582, 0.010723, 4
40522397, 0.010131, 5
41411138, 0.010353, 6
42086834, 0.010522, 1
39598775, 0.009900, 2
41057188, 0.010264, 3
42784976, 0.010696, 4
40506000, 0.010127, 5
41426877, 0.010357, 6
42082600, 0.010521, 1
39603418, 0.009901, 2
41048102, 0.010262, 3
42777455, 0.010694, 4
40509431, 0.010127, 5
41421415, 0.010355, 6
42097277, 0.010524, 1
39598548, 0.009900, 2
41062674, 0.010266, 3
42861144, 0.010715, 4
40484569, 0.010121, 5
41423677, 0.010356, 6
42091701, 0.010523, 1
39603668, 0.009901, 2
41051181, 0.010263, 3
42786015, 0.010697, 4
40525938, 0.010131, 5
41406028, 0.010352, 6
42085591, 0.010521, 1
39597188, 0.009899, 2
41055406, 0.010264, 3
42776717, 0.010694, 4
40512874, 0.010128, 5
41414658, 0.010354, 6
42086471, 0.010522, 1
39604468, 0.009901, 2
41054237, 0.010264, 3
42784769, 0.010696, 4
40520219, 0.010130, 5
41438425, 0.010360, 6
42083791, 0.010521, 1
39597969, 0.009899, 2
41058341, 0.010265, 3
42779624, 0.010695, 4
40587926, 0.010147, 5
41407295, 0.010352, 6
42081606, 0.010520, 1
39609157, 0.009902, 2
41054535, 0.010264, 3
42781877, 0.010695, 4
40511031, 0.010128, 5
41415520, 0.010354, 6
42088486, 0.010522, 1
39599341, 0.009900, 2
41061212, 0.010265, 3
42778264, 0.010695, 4
40491502, 0.010123, 5
41430028, 0.010358, 6
42153249, 0.010538, 1
39611262, 0.009903, 2
41122314, 0.010281, 3
42793809, 0.010698, 4
40500252, 0.010125, 5
41408268, 0.010352, 6
42101987, 0.010525, 1
39597591, 0.009899, 2
41200366, 0.010300, 3
42947760, 0.010737, 4
40515566, 0.010129, 5
41417172, 0.010354, 6
42084498, 0.010521, 1
39604406, 0.009901, 2
41060221, 0.010265, 3
42781843, 0.010695, 4
40952760, 0.010238, 5
41405191, 0.010351, 6
42088425, 0.010522, 1
39625178, 0.009906, 2
41058225, 0.010265, 3
42778323, 0.010695, 4
40491034, 0.010123, 5
41412449, 0.010353, 6
42086434, 0.010522, 1
39599360, 0.009900, 2
41058745, 0.010265, 3
42785274, 0.010696, 4
40507997, 0.010127, 5
41414784, 0.010354, 6
42083304, 0.010521, 1
39602938, 0.009901, 2
41055477, 0.010264, 3
42970624, 0.010743, 4
40889803, 0.010222, 5
41579763, 0.010395, 6
42323428, 0.010581, 1
39896342, 0.009974, 2
41433489, 0.010358, 3
43191169, 0.010798, 4
40655372, 0.010164, 5
41687935, 0.010422, 6
42330496, 0.010583, 1
39865905, 0.009966, 2
41415221, 0.010354, 3
43302369, 0.010826, 4
42563123, 0.010641, 5
42159237, 0.010540, 6
42360782, 0.010590, 1
40048326, 0.010012, 2
41380686, 0.010345, 3
42955954, 0.010739, 4
40599587, 0.010150, 5
41550634, 0.010388, 6
42102138, 0.010526, 1
39596544, 0.009899, 2
41086643, 0.010272, 3
42784926, 0.010696, 4
40795763, 0.010199, 5
42702169, 0.010676, 6
42565157, 0.010641, 1
40090760, 0.010023, 2
41420274, 0.010355, 3
42934667, 0.010734, 4
40629406, 0.010157, 5
41430114, 0.010358, 6
42091550, 0.010523, 1
39599323, 0.009900, 2
41057320, 0.010264, 3
42781268, 0.010695, 4
40491711, 0.010123, 5
41421360, 0.010355, 6
42083197, 0.010521, 1
39601317, 0.009900, 2
41203803, 0.010301, 3
42785926, 0.010696, 4
40519661, 0.010130, 5
41447622, 0.010362, 6
42088477, 0.010522, 1
39599449, 0.009900, 2
41057206, 0.010264, 3
42778286, 0.010695, 4
40581862, 0.010145, 5
41406757, 0.010352, 6
42081252, 0.010520, 1
39601255, 0.009900, 2
41051634, 0.010263, 3
42783754, 0.010696, 4
40512163, 0.010128, 5
41437240, 0.010359, 6
42089923, 0.010522, 1
39597698, 0.009899, 2
41055560, 0.010264, 3
42780206, 0.010695, 4
40505493, 0.010126, 5
41449098, 0.010362, 6
42081114, 0.010520, 1
39663612, 0.009916, 2
41048883, 0.010262, 3
42863215, 0.010716, 4
40519976, 0.010130, 5
41427874, 0.010357, 6
42084298, 0.010521, 1
39737111, 0.009934, 2
41053751, 0.010263, 3
43136840, 0.010784, 4
40637050, 0.010159, 5
41771504, 0.010443, 6
42086375, 0.010522, 1
39872634, 0.009968, 2
41047151, 0.010262, 3
42781228, 0.010695, 4
40506803, 0.010127, 5
41497311, 0.010374, 6
42096243, 0.010524, 1
39598938, 0.009900, 2
41128462, 0.010282, 3
42785452, 0.010696, 4
40514387, 0.010129, 5
41416381, 0.010354, 6
42082397, 0.010521, 1
39603533, 0.009901, 2
41052440, 0.010263, 3
42789083, 0.010697, 4
40491566, 0.010123, 5
41406883, 0.010352, 6
42097600, 0.010524, 1
39598514, 0.009900, 2
41054911, 0.010264, 3
42773914, 0.010693, 4
40509517, 0.010127, 5
41527434, 0.010382, 6
42083695, 0.010521, 1
39603151, 0.009901, 2
41054382, 0.010264, 3
42846643, 0.010712, 4
40527508, 0.010132, 5
41407046, 0.010352, 6
42095646, 0.010524, 1
39596748, 0.009899, 2
41055585, 0.010264, 3
42779394, 0.010695, 4
40523622, 0.010131, 5
41424926, 0.010356, 6
42079850, 0.010520, 1
39601929, 0.009900, 2
41050649, 0.010263, 3
42781914, 0.010695, 4
40510978, 0.010128, 5
41434914, 0.010359, 6
42084754, 0.010521, 1
39627307, 0.009907, 2
41060492, 0.010265, 3
42788606, 0.010697, 4
40505231, 0.010126, 5
41450329, 0.010363, 6
42086815, 0.010522, 1
39603597, 0.009901, 2
41050219, 0.010263, 3
42784372, 0.010696, 4
40498926, 0.010125, 5
41404203, 0.010351, 6
42085945, 0.010521, 1
39605034, 0.009901, 2
41053046, 0.010263, 3
42775456, 0.010694, 4
40522600, 0.010131, 5
41395230, 0.010349, 6
42088320, 0.010522, 1
39605093, 0.009901, 2
41050314, 0.010263, 3
42780465, 0.010695, 4
40525212, 0.010131, 5
41430563, 0.010358, 6
42153612, 0.010538, 1
39598277, 0.009900, 2
41062357, 0.010266, 3
42775086, 0.010694, 4
40510822, 0.010128, 5
41503259, 0.010376, 6
42089351, 0.010522, 1
39598939, 0.009900, 2
41052157, 0.010263, 3
42780176, 0.010695, 4
40520376, 0.010130, 5
41422409, 0.010356, 6
42081280, 0.010520, 1
39604108, 0.009901, 2
41053065, 0.010263, 3
42862000, 0.010715, 4
40491194, 0.010123, 5
41424572, 0.010356, 6
42134009, 0.010534, 1
39597846, 0.009899, 2
41128422, 0.010282, 3
42888896, 0.010722, 4
40539332, 0.010135, 5
41526225, 0.010382, 6
42078969, 0.010520, 1
39605803, 0.009901, 2
41221634, 0.010305, 3
42790776, 0.010698, 4
40765548, 0.010191, 5
41420295, 0.010355, 6
42086948, 0.010522, 1
39600092, 0.009900, 2
41057911, 0.010264, 3
42880255, 0.010720, 4
40497274, 0.010124, 5
41426246, 0.010357, 6
42249345, 0.010562, 1
39605517, 0.009901, 2
41048803, 0.010262, 3
42857831, 0.010714, 4
40494560, 0.010124, 5
41406092, 0.010352, 6
42089606, 0.010522, 1
39598944, 0.009900, 2
41052625, 0.010263, 3
42783015, 0.010696, 4
40497957, 0.010124, 5
41415960, 0.010354, 6
42081606, 0.010520, 1
39602560, 0.009901, 2
41050741, 0.010263, 3
42791440, 0.010698, 4
40500732, 0.010125, 5
41419511, 0.010355, 6
42173560, 0.010543, 1
39598246, 0.009900, 2
41055784, 0.010264, 3
42781775, 0.010695, 4
40520394, 0.010130, 5
41418240, 0.010355, 6
42082068, 0.010521, 1
39602253, 0.009901, 2
41046736, 0.010262, 3
42865138, 0.010716, 4
40495188, 0.010124, 5
41409933, 0.010352, 6
42085591, 0.010521, 1
39600120, 0.009900, 2
41057379, 0.010264, 3
42774505, 0.010694, 4
40493544, 0.010123, 5
41414791, 0.010354, 6
42080363, 0.010520, 1
39603409, 0.009901, 2
41081413, 0.010270, 3
42782434, 0.010696, 4
40494231, 0.010124, 5
41405053, 0.010351, 6
42167311, 0.010542, 1
39598474, 0.009900, 2
41057544, 0.010264, 3
42775917, 0.010694, 4
40506339, 0.010127, 5
41430098, 0.010358, 6
42085910, 0.010521, 1
39603019, 0.009901, 2
41049920, 0.010262, 3
42785256, 0.010696, 4
40511788, 0.010128, 5
41415191, 0.010354, 6
42085034, 0.010521, 1
39603071, 0.009901, 2
41056461, 0.010264, 3
42774763, 0.010694, 4
40529659, 0.010132, 5
41411954, 0.010353, 6
42086566, 0.010522, 1
39660696, 0.009915, 2
41052351, 0.010263, 3
42784477, 0.010696, 4
40508403, 0.010127, 5
41424870, 0.010356, 6
42179372, 0.010545, 1
39595858, 0.009899, 2
41057089, 0.010264, 3
42777923, 0.010694, 4
40491126, 0.010123, 5
41415779, 0.010354, 6
42086197, 0.010522, 1
39599794, 0.009900, 2
41052012, 0.010263, 3
42783874, 0.010696, 4
40520988, 0.010130, 5
41428880, 0.010357, 6
42081339, 0.010520, 1
39653446, 0.009913, 2
41053994, 0.010263, 3
42844979, 0.010711, 4
40506985, 0.010127, 5
41518911, 0.010380, 6
42097581, 0.010524, 1
39598600, 0.009900, 2
41060415, 0.010265, 3
42876157, 0.010719, 4
40504148, 0.010126, 5
41507092, 0.010377, 6
42103018, 0.010526, 1
39750865, 0.009938, 2
41054613, 0.010264, 3
42779594, 0.010695, 4
40522545, 0.010131, 5
41394283, 0.010349, 6
42091348, 0.010523, 1
39749345, 0.009937, 2
41055246, 0.010264, 3
42783615, 0.010696, 4
40519622, 0.010130, 5
41425726, 0.010356, 6
42089009, 0.010522, 1
39603412, 0.009901, 2
41056865, 0.010264, 3
42785043, 0.010696, 4
40509745, 0.010127, 5
41406975, 0.010352, 6
42330111, 0.010583, 1
39741699, 0.009935, 2
41216689, 0.010304, 3
42782739, 0.010696, 4
40489547, 0.010122, 5
41411339, 0.010353, 6
42080658, 0.010520, 1
39783209, 0.009946, 2
41048520, 0.010262, 3
42779305, 0.010695, 4
40506074, 0.010127, 5
41439929, 0.010360, 6
43016268, 0.010754, 1
40610397, 0.010153, 2
41567342, 0.010392, 3
43112280, 0.010778, 4
40770708, 0.010193, 5
41656674, 0.010414, 6
42287953, 0.010572, 1
39984082, 0.009996, 2
41412271, 0.010353, 3
43036000, 0.010759, 4
40743815, 0.010186, 5
41565212, 0.010391, 6
42324052, 0.010581, 1
39983135, 0.009996, 2
41331634, 0.010333, 3
42793772, 0.010698, 4
40501024, 0.010125, 5
41435185, 0.010359, 6
42097588, 0.010524, 1
39672173, 0.009918, 2
41053016, 0.010263, 3
42778308, 0.010695, 4
40485806, 0.010121, 5
41421191, 0.010355, 6
42087652, 0.010522, 1
39601056, 0.009900, 2
41046495, 0.010262, 3
42782449, 0.010696, 4
40503406, 0.010126, 5
41420012, 0.010355, 6
42085723, 0.010521, 1
39597597, 0.009899, 2
41064311, 0.010266, 3
42782665, 0.010696, 4
40500569, 0.010125, 5
41394148, 0.010349, 6
42086745, 0.010522, 1
39597831, 0.009899, 2
41126821, 0.010282, 3
42782268, 0.010696, 4
40508095, 0.010127, 5
41431222, 0.010358, 6
42082095, 0.010521, 1
39745849, 0.009936, 2
41058013, 0.010265, 3
42777812, 0.010694, 4
40487775, 0.010122, 5
41406015, 0.010352, 6
42086271, 0.010522, 1
39596501, 0.009899, 2
41054249, 0.010264, 3
42778215, 0.010695, 4
40510221, 0.010128, 5
41405449, 0.010351, 6
42083046, 0.010521, 1
39604003, 0.009901, 2
41107840, 0.010277, 3
42851406, 0.010713, 4
40506234, 0.010127, 5
41550973, 0.010388, 6
42087006, 0.010522, 1
39598744, 0.009900, 2
41060197, 0.010265, 3
42778240, 0.010695, 4
40484108, 0.010121, 5
41419148, 0.010355, 6
42430813, 0.010608, 1
39615307, 0.009904, 2
41051096, 0.010263, 3
42795877, 0.010699, 4
40520068, 0.010130, 5
41412298, 0.010353, 6
42088191, 0.010522, 1
39598200, 0.009900, 2
41192711, 0.010298, 3
42780914, 0.010695, 4
40497634, 0.010124, 5
41470640, 0.010368, 6
42089858, 0.010522, 1
39603406, 0.009901, 2
41055382, 0.010264, 3
42790394, 0.010698, 4
40490302, 0.010123, 5
41402172, 0.010351, 6
42103246, 0.010526, 1
39659800, 0.009915, 2
41056886, 0.010264, 3
42777939, 0.010694, 4
40522206, 0.010131, 5
41409573, 0.010352, 6
42168806, 0.010542, 1
40111923, 0.010028, 2
41440394, 0.010360, 3
43023351, 0.010756, 4
40735738, 0.010184, 5
41566563, 0.010392, 6
42397923, 0.010599, 1
39883338, 0.009971, 2
41474434, 0.010369, 3
43023136, 0.010756, 4
40676403, 0.010169, 5
41678194, 0.010420, 6
42245907, 0.010561, 1
40009532, 0.010002, 2
41318234, 0.010330, 3
43108225, 0.010777, 4
40758409, 0.010190, 5
41575778, 0.010394, 6
42326505, 0.010582, 1
39917825, 0.009979, 2
41435738, 0.010359, 3
43062880, 0.010766, 4
40671388, 0.010168, 5
41657308, 0.010414, 6
42293948, 0.010573, 1
39609717, 0.009902, 2
41127507, 0.010282, 3
42779391, 0.010695, 4
40516751, 0.010129, 5
41397932, 0.010349, 6
42088517, 0.010522, 1
39599717, 0.009900, 2
41062329, 0.010266, 3
42781819, 0.010695, 4
40508077, 0.010127, 5
41414298, 0.010354, 6
42080652, 0.010520, 1
39603981, 0.009901, 2
41055757, 0.010264, 3
42778653, 0.010695, 4
40508043, 0.010127, 5
41404877, 0.010351, 6
42103357, 0.010526, 1
39604354, 0.009901, 2
41059492, 0.010265, 3
42846868, 0.010712, 4
40505483, 0.010126, 5
41432790, 0.010358, 6
42079982, 0.010520, 1
39602212, 0.009901, 2
41214191, 0.010304, 3
42783619, 0.010696, 4
40492314, 0.010123, 5
41417575, 0.010354, 6
42085221, 0.010521, 1
39599369, 0.009900, 2
41054342, 0.010264, 3
42783338, 0.010696, 4
40502674, 0.010126, 5
41411966, 0.010353, 6
42081274, 0.010520, 1
39602086, 0.009901, 2
41049212, 0.010262, 3
42831486, 0.010708, 4
40527384, 0.010132, 5
41406422, 0.010352, 6
42258015, 0.010565, 1
39607588, 0.009902, 2
41186265, 0.010297, 3
42778237, 0.010695, 4
40494465, 0.010124, 5
41504557, 0.010376, 6
42093430, 0.010523, 1
39750418, 0.009938, 2
41066569, 0.010267, 3
42782683, 0.010696, 4
40520517, 0.010130, 5
41418659, 0.010355, 6
42091434, 0.010523, 1
39599538, 0.009900, 2
41153828, 0.010288, 3
42781126, 0.010695, 4
40511827, 0.010128, 5
41406065, 0.010352, 6
42152972, 0.010538, 1
39846083, 0.009962, 2
41314772, 0.010329, 3
43026566, 0.010757, 4
40772360, 0.010193, 5
41557809, 0.010389, 6
42330994, 0.010583, 1
39885735, 0.009971, 2
41430754, 0.010358, 3
43025104, 0.010756, 4
40652418, 0.010163, 5
41643634, 0.010411, 6
42079730, 0.010520, 1
39605960, 0.009901, 2
41208624, 0.010302, 3
42783452, 0.010696, 4
40490053, 0.010123, 5
41401117, 0.010350, 6
42086960, 0.010522, 1
39733025, 0.009933, 2
41052305, 0.010263, 3
42783757, 0.010696, 4
40501012, 0.010125, 5
41427941, 0.010357, 6
42084120, 0.010521, 1
