clocks, time, loop_order
4064196237, 1.016049, 1
2725433883, 0.681358, 2
2820398342, 0.705100, 3
3887453818, 0.971863, 4
2716705369, 0.679176, 5
2724258403, 0.681065, 6
4052490186, 1.013123, 1
2733082575, 0.683271, 2
2844208794, 0.711052, 3
3884209277, 0.971052, 4
2717708717, 0.679427, 5
2724698723, 0.681175, 6
4045495190, 1.011374, 1
2727658920, 0.681915, 2
2823680646, 0.705920, 3
3889888265, 0.972472, 4
2717134704, 0.679284, 5
2725500472, 0.681375, 6
4044209025, 1.011052, 1
2737246092, 0.684312, 2
2844927582, 0.711232, 3
3886458043, 0.971615, 4
2733687400, 0.683422, 5
2725645935, 0.681411, 6
4049084413, 1.012271, 1
2726797880, 0.681699, 2
2827864637, 0.706966, 3
3886623142, 0.971656, 4
2716724634, 0.679181, 5
2725287575, 0.681322, 6
4044732677, 1.011183, 1
2721778960, 0.680445, 2
2865824742, 0.716456, 3
3886560535, 0.971640, 4
2718751557, 0.679688, 5
2724062277, 0.681016, 6
4064664489, 1.016166, 1
2725882382, 0.681471, 2
2823629452, 0.705907, 3
3887596003, 0.971899, 4
2717046560, 0.679262, 5
2724774566, 0.681194, 6
4050293736, 1.012573, 1
2717322862, 0.679331, 2
2822659941, 0.705665, 3
3941299175, 0.985325, 4
2731323775, 0.682831, 5
2728997997, 0.682249, 6
4055544889, 1.013886, 1
2722891862, 0.680723, 2
2827416071, 0.706854, 3
3885425674, 0.971356, 4
2718053739, 0.679513, 5
2727003739, 0.681751, 6
4076780954, 1.019195, 1
2771821246, 0.692955, 2
2834375911, 0.708594, 3
3887261194, 0.971815, 4
2718270296, 0.679568, 5
2724975532, 0.681244, 6
4045063895, 1.011266, 1
2730380388, 0.682595, 2
2823729064, 0.705932, 3
3885701130, 0.971425, 4
2718088948, 0.679522, 5
2724707877, 0.681177, 6
4041060136, 1.010265, 1
2723222477, 0.680806, 2
2818688274, 0.704672, 3
3894558560, 0.973640, 4
2718349988, 0.679587, 5
2724441215, 0.681110, 6
4049140381, 1.012285, 1
2722585744, 0.680646, 2
2819969493, 0.704992, 3
3895527147, 0.973882, 4
2719894538, 0.679974, 5
2725298200, 0.681325, 6
4047434661, 1.011859, 1
2723644240, 0.680911, 2
2823824834, 0.705956, 3
3944989603, 0.986247, 4
2717554111, 0.679389, 5
2725205255, 0.681301, 6
4049379828, 1.012345, 1
2726762618, 0.681691, 2
2825214335, 0.706304, 3
3887074206, 0.971769, 4
2723673696, 0.680918, 5
2724920314, 0.681230, 6
4050628778, 1.012657, 1
2725770111, 0.681443, 2
2819661120, 0.704915, 3
3895443437, 0.973861, 4
2717190825, 0.679298, 5
2728795068, 0.682199, 6
4061740050, 1.015435, 1
2719794317, 0.679949, 2
2874865406, 0.718716, 3
3886660326, 0.971665, 4
2717179062, 0.679295, 5
2724209978, 0.681052, 6
4050023197, 1.012506, 1
2732381191, 0.683095, 2
2831020128, 0.707755, 3
3892119586, 0.973030, 4
2715541815, 0.678885, 5
2723658951, 0.680915, 6
4056251609, 1.014063, 1
2715905664, 0.678976, 2
2824824360, 0.706206, 3
3885090763, 0.971273, 4
2715941006, 0.678985, 5
2726052043, 0.681513, 6
4045234582, 1.011309, 1
2718661726, 0.679665, 2
2831266083, 0.707817, 3
3885248400, 0.971312, 4
2720066409, 0.680017, 5
2724777729, 0.681194, 6
4045176877, 1.011294, 1
2734602419, 0.683651, 2
2822476339, 0.705619, 3
