clocks, time, loop_order
2411532, 0.000603, 1
2243440, 0.000561, 2
2449283, 0.000612, 3
2447018, 0.000612, 4
2307624, 0.000577, 5
2452708, 0.000613, 6
2429594, 0.000607, 1
2243994, 0.000561, 2
2449154, 0.000612, 3
2416622, 0.000604, 4
2269058, 0.000567, 5
2461450, 0.000615, 6
2418332, 0.000605, 1
2261911, 0.000565, 2
2457597, 0.000614, 3
2417548, 0.000604, 4
2268976, 0.000567, 5
2453280, 0.000613, 6
2410904, 0.000603, 1
2370000, 0.000593, 2
2522974, 0.000631, 3
2500717, 0.000625, 4
2277640, 0.000569, 5
2452902, 0.000613, 6
2410861, 0.000603, 1
2251920, 0.000563, 2
2548421, 0.000637, 3
2416625, 0.000604, 4
2269258, 0.000567, 5
2451403, 0.000613, 6
2486360, 0.000622, 1
2332446, 0.000583, 2
2456471, 0.000614, 3
2437824, 0.000609, 4
2269332, 0.000567, 5
2452853, 0.000613, 6
2410914, 0.000603, 1
2243797, 0.000561, 2
2449163, 0.000612, 3
2434960, 0.000609, 4
2269443, 0.000567, 5
2451468, 0.000613, 6
2419560, 0.000605, 1
2243468, 0.000561, 2
2449449, 0.000612, 3
2416649, 0.000604, 4
2289296, 0.000572, 5
2451573, 0.000613, 6
2410871, 0.000603, 1
2250945, 0.000563, 2
2449231, 0.000612, 3
2416579, 0.000604, 4
2267787, 0.000567, 5
2583333, 0.000646, 6
2411274, 0.000603, 1
2244517, 0.000561, 2
2449181, 0.000612, 3
2445366, 0.000611, 4
2308059, 0.000577, 5
2477055, 0.000619, 6
2411557, 0.000603, 1
2243471, 0.000561, 2
2449369, 0.000612, 3
2444939, 0.000611, 4
2295382, 0.000574, 5
2453492, 0.000613, 6
2446853, 0.000612, 1
2243907, 0.000561, 2
2449382, 0.000612, 3
2417972, 0.000604, 4
2275523, 0.000569, 5
2453046, 0.000613, 6
2410877, 0.000603, 1
2262545, 0.000566, 2
2449299, 0.000612, 3
2425914, 0.000606, 4
2269363, 0.000567, 5
2452874, 0.000613, 6
2411098, 0.000603, 1
2243874, 0.000561, 2
2468849, 0.000617, 3
2417154, 0.000604, 4
2269086, 0.000567, 5
2453101, 0.000613, 6
2410886, 0.000603, 1
2243945, 0.000561, 2
2466557, 0.000617, 3
2417554, 0.000604, 4
2267794, 0.000567, 5
2452766, 0.000613, 6
2410859, 0.000603, 1
2243800, 0.000561, 2
2449111, 0.000612, 3
2450394, 0.000613, 4
2268585, 0.000567, 5
2451606, 0.000613, 6
2410864, 0.000603, 1
2242997, 0.000561, 2
2449145, 0.000612, 3
2416772, 0.000604, 4
2285766, 0.000571, 5
2453480, 0.000613, 6
2410862, 0.000603, 1
2243526, 0.000561, 2
2449095, 0.000612, 3
2445058, 0.000611, 4
2285378, 0.000571, 5
2455382, 0.000614, 6
2421298, 0.000605, 1
2243425, 0.000561, 2
2449234, 0.000612, 3
2416973, 0.000604, 4
2268659, 0.000567, 5
2471037, 0.000618, 6
2411499, 0.000603, 1
2244347, 0.000561, 2
2449147, 0.000612, 3
2444985, 0.000611, 4
2307935, 0.000577, 5
2451394, 0.000613, 6
2436283, 0.000609, 1
2243277, 0.000561, 2
2515752, 0.000629, 3
2473361, 0.000618, 4
2308613, 0.000577, 5
2453065, 0.000613, 6
2410840, 0.000603, 1
2264483, 0.000566, 2
2449351, 0.000612, 3
2416750, 0.000604, 4
2269277, 0.000567, 5
2452985, 0.000613, 6
2410941, 0.000603, 1
2259031, 0.000565, 2
2449228, 0.000612, 3
2416738, 0.000604, 4
2277304, 0.000569, 5
2453089, 0.000613, 6
2410868, 0.000603, 1
2315417, 0.000579, 2
2561061, 0.000640, 3
2417480, 0.000604, 4
2275834, 0.000569, 5
2451326, 0.000613, 6
2410834, 0.000603, 1
2349618, 0.000587, 2
2449040, 0.000612, 3
2439664, 0.000610, 4
2268089, 0.000567, 5
2453185, 0.000613, 6
2419136, 0.000605, 1
2244366, 0.000561, 2
2456960, 0.000614, 3
2445277, 0.000611, 4
2267997, 0.000567, 5
2451363, 0.000613, 6
2410763, 0.000603, 1
2242837, 0.000561, 2
2449178, 0.000612, 3
2445092, 0.000611, 4
2287541, 0.000572, 5
2452120, 0.000613, 6
2410880, 0.000603, 1
2244600, 0.000561, 2
2449517, 0.000612, 3
2445092, 0.000611, 4
2307502, 0.000577, 5
2479529, 0.000620, 6
2411373, 0.000603, 1
2243867, 0.000561, 2
2449086, 0.000612, 3
2424778, 0.000606, 4
2269406, 0.000567, 5
2470532, 0.000618, 6
2411385, 0.000603, 1
2243637, 0.000561, 2
2449230, 0.000612, 3
2427308, 0.000607, 4
2267659, 0.000567, 5
2451308, 0.000613, 6
2430221, 0.000608, 1
2243295, 0.000561, 2
2449228, 0.000612, 3
2426803, 0.000607, 4
2269895, 0.000567, 5
2452625, 0.000613, 6
2410747, 0.000603, 1
2263237, 0.000566, 2
2449277, 0.000612, 3
2416560, 0.000604, 4
2268249, 0.000567, 5
2451674, 0.000613, 6
2411068, 0.000603, 1
2243905, 0.000561, 2
2465717, 0.000616, 3
2417271, 0.000604, 4
2267683, 0.000567, 5
2453138, 0.000613, 6
2410972, 0.000603, 1
2244520, 0.000561, 2
2464680, 0.000616, 3
2423548, 0.000606, 4
2268027, 0.000567, 5
2451348, 0.000613, 6
2410751, 0.000603, 1
2243120, 0.000561, 2
2449175, 0.000612, 3
2455320, 0.000614, 4
2267981, 0.000567, 5
2451259, 0.000613, 6
2410850, 0.000603, 1
2244391, 0.000561, 2
2449092, 0.000612, 3
2445526, 0.000611, 4
2296739, 0.000574, 5
2451899, 0.000613, 6
2410871, 0.000603, 1
2243363, 0.000561, 2
2449336, 0.000612, 3
2444975, 0.000611, 4
2302914, 0.000576, 5
2470634, 0.000618, 6
2411126, 0.000603, 1
2243188, 0.000561, 2
2449259, 0.000612, 3
2444985, 0.000611, 4
2302923, 0.000576, 5
2459843, 0.000615, 6
2411179, 0.000603, 1
2244330, 0.000561, 2
2449178, 0.000612, 3
2418412, 0.000605, 4
2268317, 0.000567, 5
2459652, 0.000615, 6
2437089, 0.000609, 1
2243566, 0.000561, 2
2449237, 0.000612, 3
2416791, 0.000604, 4
2269184, 0.000567, 5
2452972, 0.000613, 6
2410886, 0.000603, 1
2310175, 0.000578, 2
2506119, 0.000627, 3
2464494, 0.000616, 4
2267631, 0.000567, 5
2452831, 0.000613, 6
2411012, 0.000603, 1
2259726, 0.000565, 2
2457671, 0.000614, 3
2419209, 0.000605, 4
2269025, 0.000567, 5
2451778, 0.000613, 6
2410723, 0.000603, 1
2242969, 0.000561, 2
2468194, 0.000617, 3
2417323, 0.000604, 4
2268160, 0.000567, 5
2452926, 0.000613, 6
2411003, 0.000603, 1
2244310, 0.000561, 2
2449154, 0.000612, 3
2443080, 0.000611, 4
2267889, 0.000567, 5
2451495, 0.000613, 6
2411120, 0.000603, 1
2243978, 0.000561, 2
2449286, 0.000612, 3
2462058, 0.000616, 4
2269262, 0.000567, 5
2453037, 0.000613, 6
2411077, 0.000603, 1
2244418, 0.000561, 2
2449086, 0.000612, 3
2445345, 0.000611, 4
2315132, 0.000579, 5
2451784, 0.000613, 6
2411086, 0.000603, 1
2243874, 0.000561, 2
2449074, 0.000612, 3
2444972, 0.000611, 4
2269255, 0.000567, 5
2472456, 0.000618, 6
2411628, 0.000603, 1
2244440, 0.000561, 2
2449277, 0.000612, 3
2445061, 0.000611, 4
2303089, 0.000576, 5
2451224, 0.000613, 6
2431422, 0.000608, 1
2243871, 0.000561, 2
2449108, 0.000612, 3
2416412, 0.000604, 4
2267874, 0.000567, 5
2451656, 0.000613, 6
2417477, 0.000604, 1
2243010, 0.000561, 2
2449237, 0.000612, 3
2418015, 0.000605, 4
2269176, 0.000567, 5
2451978, 0.000613, 6
2410945, 0.000603, 1
2248868, 0.000562, 2
2449329, 0.000612, 3
2416477, 0.000604, 4
2268385, 0.000567, 5
2451292, 0.000613, 6
2410966, 0.000603, 1
2244504, 0.000561, 2
2463535, 0.000616, 3
2416917, 0.000604, 4
2268698, 0.000567, 5
2451347, 0.000613, 6
2410874, 0.000603, 1
2243228, 0.000561, 2
2449191, 0.000612, 3
2440111, 0.000610, 4
2269289, 0.000567, 5
2460126, 0.000615, 6
2417717, 0.000604, 1
2243062, 0.000561, 2
2506748, 0.000627, 3
2493446, 0.000623, 4
2309641, 0.000577, 5
2453089, 0.000613, 6
2410896, 0.000603, 1
2243283, 0.000561, 2
2449360, 0.000612, 3
2445077, 0.000611, 4
2310569, 0.000578, 5
2452267, 0.000613, 6
2469933, 0.000617, 1
2296045, 0.000574, 2
2492990, 0.000623, 3
2417182, 0.000604, 4
2267791, 0.000567, 5
2426030, 0.000607, 6
2411243, 0.000603, 1
2244495, 0.000561, 2
2449182, 0.000612, 3
2418397, 0.000605, 4
2267658, 0.000567, 5
2468941, 0.000617, 6
2411299, 0.000603, 1
2242942, 0.000561, 2
2449021, 0.000612, 3
2444978, 0.000611, 4
2303169, 0.000576, 5
2457951, 0.000614, 6
2430468, 0.000608, 1
2243178, 0.000561, 2
2449203, 0.000612, 3
2417742, 0.000604, 4
2268289, 0.000567, 5
2453344, 0.000613, 6
2410677, 0.000603, 1
2314933, 0.000579, 2
2506171, 0.000627, 3
2467205, 0.000617, 4
2268465, 0.000567, 5
2451455, 0.000613, 6
2417385, 0.000604, 1
2260391, 0.000565, 2
2449381, 0.000612, 3
2417603, 0.000604, 4
2269295, 0.000567, 5
2453123, 0.000613, 6
2410951, 0.000603, 1
2243704, 0.000561, 2
2466354, 0.000617, 3
2417834, 0.000604, 4
2267606, 0.000567, 5
2451514, 0.000613, 6
2410834, 0.000603, 1
2243667, 0.000561, 2
2449191, 0.000612, 3
2434957, 0.000609, 4
2268474, 0.000567, 5
2451299, 0.000613, 6
2410902, 0.000603, 1
2244333, 0.000561, 2
2449194, 0.000612, 3
2416338, 0.000604, 4
2274625, 0.000569, 5
2451637, 0.000613, 6
2410812, 0.000603, 1
2243206, 0.000561, 2
2457794, 0.000614, 3
2417797, 0.000604, 4
2295520, 0.000574, 5
2452215, 0.000613, 6
2410849, 0.000603, 1
2243086, 0.000561, 2
2449256, 0.000612, 3
2445111, 0.000611, 4
2302680, 0.000576, 5
2503673, 0.000626, 6
2467309, 0.000617, 1
2307325, 0.000577, 2
2449388, 0.000612, 3
2417557, 0.000604, 4
2269197, 0.000567, 5
2452779, 0.000613, 6
2428086, 0.000607, 1
2243271, 0.000561, 2
2457723, 0.000614, 3
2424015, 0.000606, 4
2267797, 0.000567, 5
2460022, 0.000615, 6
2432228, 0.000608, 1
2243216, 0.000561, 2
2449139, 0.000612, 3
2416929, 0.000604, 4
2268489, 0.000567, 5
2451659, 0.000613, 6
2410895, 0.000603, 1
2259382, 0.000565, 2
2449458, 0.000612, 3
2417418, 0.000604, 4
2268526, 0.000567, 5
2453126, 0.000613, 6
2411077, 0.000603, 1
2243117, 0.000561, 2
2464431, 0.000616, 3
2416637, 0.000604, 4
2267563, 0.000567, 5
2457988, 0.000614, 6
2411227, 0.000603, 1
2243117, 0.000561, 2
2449203, 0.000612, 3
2441200, 0.000610, 4
2267751, 0.000567, 5
2452135, 0.000613, 6
2410775, 0.000603, 1
2243966, 0.000561, 2
2449440, 0.000612, 3
2456733, 0.000614, 4
2268729, 0.000567, 5
2451643, 0.000613, 6
2419511, 0.000605, 1
2243920, 0.000561, 2
2449280, 0.000612, 3
2417658, 0.000604, 4
2287751, 0.000572, 5
2451689, 0.000613, 6
2411151, 0.000603, 1
2243834, 0.000561, 2
2449194, 0.000612, 3
2445249, 0.000611, 4
2307541, 0.000577, 5
2468492, 0.000617, 6
2411237, 0.000603, 1
2309574, 0.000577, 2
2538861, 0.000635, 3
2417578, 0.000604, 4
2268954, 0.000567, 5
2460910, 0.000615, 6
2411421, 0.000603, 1
2243089, 0.000561, 2
2449274, 0.000612, 3
2445092, 0.000611, 4
2302914, 0.000576, 5
2452960, 0.000613, 6
2427255, 0.000607, 1
2252834, 0.000563, 2
2449391, 0.000612, 3
2417815, 0.000604, 4
2269135, 0.000567, 5
2451631, 0.000613, 6
2410843, 0.000603, 1
2264745, 0.000566, 2
2449228, 0.000612, 3
2417086, 0.000604, 4
2269440, 0.000567, 5
