clocks, time, loop_order
4179207560, 1.044802, 1
2735612874, 0.683903, 2
2837944972, 0.709486, 3
3933469262, 0.983367, 4
2717398151, 0.679350, 5
2725588197, 0.681397, 6
4216789908, 1.054197, 1
2721856613, 0.680464, 2
2841272013, 0.710318, 3
3950738421, 0.987685, 4
2716112129, 0.679028, 5
2724546206, 0.681137, 6
4202771646, 1.050693, 1
2723149212, 0.680787, 2
2841073190, 0.710268, 3
3938080080, 0.984520, 4
2714137425, 0.678534, 5
2724049782, 0.681012, 6
4224663699, 1.056166, 1
2751135791, 0.687784, 2
2858804763, 0.714701, 3
3936917991, 0.984229, 4
2715040132, 0.678760, 5
2723718338, 0.680930, 6
4191916606, 1.047979, 1
2731061120, 0.682765, 2
2840471274, 0.710118, 3
3938574837, 0.984644, 4
2723653976, 0.680913, 5
2728058489, 0.682015, 6
4204631600, 1.051158, 1
2721265563, 0.680316, 2
2852813406, 0.713203, 3
3934632843, 0.983658, 4
2717804154, 0.679451, 5
2724356680, 0.681089, 6
4196423366, 1.049106, 1
2738488991, 0.684622, 2
2842454914, 0.710614, 3
3935247606, 0.983812, 4
2716130557, 0.679033, 5
2723710920, 0.680928, 6
4195850326, 1.048963, 1
2724122452, 0.681031, 2
2841578615, 0.710395, 3
3935550563, 0.983888, 4
2714994230, 0.678749, 5
2724076843, 0.681019, 6
4191168514, 1.047792, 1
2726184240, 0.681546, 2
2864674274, 0.716169, 3
3935130539, 0.983783, 4
2714160468, 0.678540, 5
2723990335, 0.680998, 6
4229213905, 1.057303, 1
2747094560, 0.686774, 2
2850396979, 0.712599, 3
3935960166, 0.983990, 4
2713944129, 0.678486, 5
2724563837, 0.681141, 6
4197896628, 1.049474, 1
2736638631, 0.684160, 2
2846428246, 0.711607, 3
3933558160, 0.983390, 4
2714487708, 0.678622, 5
2726289899, 0.681572, 6
3885497579, 0.971374, 1
2730229197, 0.682557, 2
2833785086, 0.708446, 3
3860215108, 0.965054, 4
2714631123, 0.678658, 5
2733873394, 0.683468, 6
3907664422, 0.976916, 1
2739150160, 0.684788, 2
2815105169, 0.703776, 3
3863784545, 0.965946, 4
2715320320, 0.678830, 5
2727245093, 0.681811, 6
3887741772, 0.971935, 1
2724296224, 0.681074, 2
2829101776, 0.707275, 3
3849284883, 0.962321, 4
2714724369, 0.678681, 5
2724279237, 0.681070, 6
3880771480, 0.970193, 1
2721760385, 0.680440, 2
2820094270, 0.705024, 3
3848302114, 0.962076, 4
2722105994, 0.680526, 5
2723751665, 0.680938, 6
3882163209, 0.970541, 1
2725006342, 0.681252, 2
2809928677, 0.702482, 3
3848641065, 0.962160, 4
2717619877, 0.679405, 5
2724378939, 0.681095, 6
3880351560, 0.970088, 1
2724525677, 0.681131, 2
2812106310, 0.703027, 3
3846950114, 0.961738, 4
2715116471, 0.678779, 5
2724268877, 0.681067, 6
3882415579, 0.970604, 1
2726543246, 0.681636, 2
2851039068, 0.712760, 3
3881171200, 0.970293, 4
2715953246, 0.678988, 5
2724189600, 0.681047, 6
3878916539, 0.969729, 1
2723294812, 0.680824, 2
2816023689, 0.704006, 3
3847912674, 0.961978, 4
2713449215, 0.678362, 5
2724067776, 0.681017, 6
3876698437, 0.969175, 1
2720096760, 0.680024, 2
2813850613, 0.703463, 3
3847710234, 0.961928, 4
2713311714, 0.678328, 5
2725059560, 0.681265, 6
3876580508, 0.969145, 1
2721126145, 0.680282, 2
2812041028, 0.703010, 3
3849958108, 0.962490, 4
2713703834, 0.678426, 5
2723677603, 0.680919, 6
3890395314, 0.972599, 1
2720386150, 0.680097, 2
2811264542, 0.702816, 3
3852966237, 0.963242, 4
2713854597, 0.678464, 5
2723769040, 0.680942, 6
3885087338, 0.971272, 1
2722968735, 0.680742, 2
2810665711, 0.702666, 3
3849103068, 0.962276, 4
2714851483, 0.678713, 5
2726236856, 0.681559, 6
3883452449, 0.970863, 1
2733937477, 0.683484, 2
2809771594, 0.702443, 3
3847785274, 0.961946, 4
2717062498, 0.679266, 5
2723730557, 0.680933, 6
3883442631, 0.970861, 1
2726717299, 0.681679, 2
2823670016, 0.705918, 3
3847826338, 0.961957, 4
2734198382, 0.683550, 5
2724408326, 0.681102, 6
3884938895, 0.971235, 1
2722643502, 0.680661, 2
2815733588, 0.703933, 3
3853859565, 0.963465, 4
2715074288, 0.678769, 5
2724212775, 0.681053, 6
3881703708, 0.970426, 1
2719543529, 0.679886, 2
2836521649, 0.709130, 3
3845553403, 0.961388, 4
2715266532, 0.678817, 5
2723554785, 0.680889, 6
3900876819, 0.975219, 1
2727471554, 0.681868, 2
2815963452, 0.703991, 3
3848339280, 0.962085, 4
2713466148, 0.678367, 5
2724604803, 0.681151, 6
3884304701, 0.971076, 1
2721189997, 0.680297, 2
2811074003, 0.702769, 3
3886864994, 0.971716, 4
2724443440, 0.681111, 5
2725729640, 0.681432, 6
3899549935, 0.974887, 1
2737390172, 0.684348, 2
2821508613, 0.705377, 3
3849547809, 0.962387, 4
2717442111, 0.679361, 5
2724010769, 0.681003, 6
3878906095, 0.969727, 1
2751869665, 0.687967, 2
2835291071, 0.708823, 3
3847956985, 0.961989, 4
2715200791, 0.678800, 5
2723899797, 0.680975, 6
3894524157, 0.973631, 1
2731680905, 0.682920, 2
2812004462, 0.703001, 3
3855892837, 0.963973, 4
2717796954, 0.679449, 5
2724021738, 0.681005, 6
3879984406, 0.969996, 1
2721576868, 0.680394, 2
2821526332, 0.705382, 3
3850255370, 0.962564, 4
2714880514, 0.678720, 5
2725491169, 0.681373, 6
3881532240, 0.970383, 1
2720860933, 0.680215, 2
2815609526, 0.703902, 3
3846252699, 0.961563, 4
2713733818, 0.678433, 5
2727123898, 0.681781, 6
3890470529, 0.972618, 1
2721365262, 0.680341, 2
2838466184, 0.709617, 3
3848830830, 0.962208, 4
2730727104, 0.682682, 5
2725943714, 0.681486, 6
3879427855, 0.969857, 1
2721735252, 0.680434, 2
2817003809, 0.704251, 3
3848792649, 0.962198, 4
2716686963, 0.679172, 5
2724730668, 0.681183, 6
3878322021, 0.969581, 1
2721458557, 0.680365, 2
2811330720, 0.702833, 3
3850595517, 0.962649, 4
2715335200, 0.678834, 5
2728157456, 0.682039, 6
3911278495, 0.977820, 1
2729433203, 0.682358, 2
2819023840, 0.704756, 3
3936617933, 0.984154, 4
2714374612, 0.678594, 5
2724420123, 0.681105, 6
3882603378, 0.970651, 1
2723238717, 0.680810, 2
2810172166, 0.702543, 3
3848517646, 0.962129, 4
2714875898, 0.678719, 5
2724000330, 0.681000, 6
3894532467, 0.973633, 1
2721911132, 0.680478, 2
2810429129, 0.702607, 3
3850188883, 0.962547, 4
2717428788, 0.679357, 5
2723810818, 0.680953, 6
3883194015, 0.970799, 1
2722212339, 0.680553, 2
2812757735, 0.703189, 3
3847270107, 0.961818, 4
2713726892, 0.678432, 5
2723955243, 0.680989, 6
3880417748, 0.970104, 1
2721340757, 0.680335, 2
2813803237, 0.703451, 3
3852125477, 0.963031, 4
2715622775, 0.678906, 5
2728328234, 0.682082, 6
3883433895, 0.970858, 1
2721466086, 0.680367, 2
2812535483, 0.703134, 3
3848711714, 0.962178, 4
2713678462, 0.678420, 5
2723894791, 0.680974, 6
3919225262, 0.979806, 1
2742267782, 0.685567, 2
2815975744, 0.703994, 3
3849243210, 0.962311, 4
2714376468, 0.678594, 5
2723692810, 0.680923, 6
3881665471, 0.970416, 1
2727172594, 0.681793, 2
2810665889, 0.702666, 3
3848606175, 0.962152, 4
2713102154, 0.678276, 5
2725084363, 0.681271, 6
3880564837, 0.970141, 1
2719562387, 0.679891, 2
2811114674, 0.702779, 3
3847600545, 0.961900, 4
2714051003, 0.678513, 5
2723637606, 0.680909, 6
3880638621, 0.970160, 1
2723658622, 0.680915, 2
2818998271, 0.704750, 3
3849445277, 0.962361, 4
2719936197, 0.679984, 5
2724382951, 0.681096, 6
3879202880, 0.969801, 1
2729130581, 0.682283, 2
2820591347, 0.705148, 3
3849786375, 0.962447, 4
2715850228, 0.678963, 5
2724273612, 0.681068, 6
3879829406, 0.969957, 1
2720200868, 0.680050, 2
2813491517, 0.703373, 3
3849618772, 0.962405, 4
2715094197, 0.678774, 5
2724057572, 0.681014, 6
3881602206, 0.970401, 1
2718702590, 0.679676, 2
2815995957, 0.703999, 3
3848421157, 0.962105, 4
2714213530, 0.678553, 5
2724076511, 0.681019, 6
