clocks, time, loop_order
41410409, 0.010353, 6
42089769, 0.010522, 1
39600181, 0.009900, 2
41054274, 0.010264, 3
42781095, 0.010695, 4
40499095, 0.010125, 5
41414222, 0.010354, 6
42089261, 0.010522, 1
39604403, 0.009901, 2
41052695, 0.010263, 3
42795292, 0.010699, 4
40580738, 0.010145, 5
41424015, 0.010356, 6
42087354, 0.010522, 1
39598369, 0.009900, 2
41050261, 0.010263, 3
42788304, 0.010697, 4
40493843, 0.010123, 5
41421575, 0.010355, 6
42086074, 0.010522, 1
39598624, 0.009900, 2
41050889, 0.010263, 3
42796904, 0.010699, 4
40489680, 0.010122, 5
41493320, 0.010373, 6
42083203, 0.010521, 1
39604107, 0.009901, 2
41046957, 0.010262, 3
42789132, 0.010697, 4
40495464, 0.010124, 5
41417736, 0.010354, 6
42086868, 0.010522, 1
39600049, 0.009900, 2
41055264, 0.010264, 3
42788923, 0.010697, 4
40497775, 0.010124, 5
41417464, 0.010354, 6
42080748, 0.010520, 1
39604495, 0.009901, 2
41051720, 0.010263, 3
42786603, 0.010697, 4
40500012, 0.010125, 5
41419366, 0.010355, 6
42085646, 0.010521, 1
39599286, 0.009900, 2
41058631, 0.010265, 3
42906554, 0.010727, 4
40497828, 0.010124, 5
41521218, 0.010380, 6
42083366, 0.010521, 1
39603926, 0.009901, 2
41051625, 0.010263, 3
42790612, 0.010698, 4
40497169, 0.010124, 5
41409948, 0.010352, 6
42087554, 0.010522, 1
39597151, 0.009899, 2
41053901, 0.010263, 3
42789859, 0.010697, 4
40492785, 0.010123, 5
41428579, 0.010357, 6
42078754, 0.010520, 1
39602400, 0.009901, 2
41096381, 0.010274, 3
42794089, 0.010699, 4
40498603, 0.010125, 5
41411729, 0.010353, 6
42163708, 0.010541, 1
39599240, 0.009900, 2
41204188, 0.010301, 3
42787779, 0.010697, 4
40495019, 0.010124, 5
41425197, 0.010356, 6
42085862, 0.010521, 1
39603603, 0.009901, 2
41049945, 0.010262, 3
42787480, 0.010697, 4
40493206, 0.010123, 5
41406277, 0.010352, 6
42085575, 0.010521, 1
39598477, 0.009900, 2
41197781, 0.010299, 3
42788052, 0.010697, 4
40494868, 0.010124, 5
41427640, 0.010357, 6
42086289, 0.010522, 1
39602317, 0.009901, 2
41195415, 0.010299, 3
42790828, 0.010698, 4
40493148, 0.010123, 5
41416357, 0.010354, 6
42087696, 0.010522, 1
39598228, 0.009900, 2
41060613, 0.010265, 3
43021751, 0.010755, 4
40503388, 0.010126, 5
41403643, 0.010351, 6
42090806, 0.010523, 1
39604631, 0.009901, 2
41169126, 0.010292, 3
42787754, 0.010697, 4
40496443, 0.010124, 5
41406108, 0.010352, 6
42087086, 0.010522, 1
39598203, 0.009900, 2
41054748, 0.010264, 3
42804662, 0.010701, 4
40498224, 0.010125, 5
41396317, 0.010349, 6
42092191, 0.010523, 1
39603963, 0.009901, 2
41052532, 0.010263, 3
42789277, 0.010697, 4
40493698, 0.010123, 5
41409747, 0.010352, 6
42079763, 0.010520, 1
39607120, 0.009902, 2
41059994, 0.010265, 3
42783683, 0.010696, 4
40494972, 0.010124, 5
41415425, 0.010354, 6
42084794, 0.010521, 1
39605391, 0.009901, 2
41055425, 0.010264, 3
42791523, 0.010698, 4
40498779, 0.010125, 5
41419077, 0.010355, 6
42081212, 0.010520, 1
39603320, 0.009901, 2
41049249, 0.010262, 3
42788219, 0.010697, 4
40500591, 0.010125, 5
41410736, 0.010353, 6
42083431, 0.010521, 1
39606803, 0.009902, 2
41059828, 0.010265, 3
42790388, 0.010698, 4
40494782, 0.010124, 5
41415255, 0.010354, 6
42081378, 0.010520, 1
39603052, 0.009901, 2
41056947, 0.010264, 3
42786739, 0.010697, 4
40574440, 0.010144, 5
41414203, 0.010354, 6
42087003, 0.010522, 1
39598655, 0.009900, 2
41062289, 0.010266, 3
42786566, 0.010697, 4
40497416, 0.010124, 5
41404074, 0.010351, 6
42080939, 0.010520, 1
39708628, 0.009927, 2
41047037, 0.010262, 3
42789797, 0.010697, 4
40494745, 0.010124, 5
41402163, 0.010351, 6
42088536, 0.010522, 1
39598898, 0.009900, 2
41069720, 0.010267, 3
42896302, 0.010724, 4
40497868, 0.010124, 5
41414237, 0.010354, 6
42083222, 0.010521, 1
39708243, 0.009927, 2
41047067, 0.010262, 3
43361166, 0.010840, 4
40496975, 0.010124, 5
41412179, 0.010353, 6
42085357, 0.010521, 1
39598427, 0.009900, 2
41060902, 0.010265, 3
42784539, 0.010696, 4
40499246, 0.010125, 5
41407345, 0.010352, 6
42084705, 0.010521, 1
39693843, 0.009923, 2
41051000, 0.010263, 3
42787621, 0.010697, 4
40499373, 0.010125, 5
41415538, 0.010354, 6
42087311, 0.010522, 1
39598376, 0.009900, 2
41051742, 0.010263, 3
42883188, 0.010721, 4
40495080, 0.010124, 5
41410778, 0.010353, 6
42081274, 0.010520, 1
39604231, 0.009901, 2
41051902, 0.010263, 3
42787234, 0.010697, 4
41339726, 0.010335, 5
41416339, 0.010354, 6
42089000, 0.010522, 1
39804595, 0.009951, 2
41124875, 0.010281, 3
42864849, 0.010716, 4
40500563, 0.010125, 5
41418649, 0.010355, 6
42193800, 0.010548, 1
39605606, 0.009901, 2
41484545, 0.010371, 3
42791157, 0.010698, 4
40496766, 0.010124, 5
41417486, 0.010354, 6
42087031, 0.010522, 1
39597573, 0.009899, 2
41058296, 0.010265, 3
42781806, 0.010695, 4
40499065, 0.010125, 5
41419492, 0.010355, 6
42082194, 0.010521, 1
39603332, 0.009901, 2
41049016, 0.010262, 3
42788951, 0.010697, 4
40496191, 0.010124, 5
41410766, 0.010353, 6
42089013, 0.010522, 1
39645203, 0.009911, 2
41059206, 0.010265, 3
42782963, 0.010696, 4
40503769, 0.010126, 5
41418667, 0.010355, 6
42087212, 0.010522, 1
39604545, 0.009901, 2
41048827, 0.010262, 3
42789375, 0.010697, 4
40498117, 0.010125, 5
41423111, 0.010356, 6
42086914, 0.010522, 1
39599105, 0.009900, 2
41051336, 0.010263, 3
42783314, 0.010696, 4
40495378, 0.010124, 5
41420569, 0.010355, 6
42091815, 0.010523, 1
39598010, 0.009900, 2
41067120, 0.010267, 3
42787508, 0.010697, 4
40493717, 0.010123, 5
41496853, 0.010374, 6
42083640, 0.010521, 1
39602089, 0.009901, 2
41058240, 0.010265, 3
42781354, 0.010695, 4
40495265, 0.010124, 5
41416163, 0.010354, 6
42091532, 0.010523, 1
39596794, 0.009899, 2
41054046, 0.010264, 3
42786575, 0.010697, 4
40493305, 0.010123, 5
41414129, 0.010354, 6
42082062, 0.010521, 1
39708225, 0.009927, 2
41326612, 0.010332, 3
43052495, 0.010763, 4
40576000, 0.010144, 5
41424501, 0.010356, 6
42090037, 0.010523, 1
39599443, 0.009900, 2
41164397, 0.010291, 3
42880594, 0.010720, 4
40494680, 0.010124, 5
41417560, 0.010354, 6
42087616, 0.010522, 1
39601551, 0.009900, 2
41050606, 0.010263, 3
42790055, 0.010698, 4
40496566, 0.010124, 5
41401895, 0.010350, 6
42090526, 0.010523, 1
39598154, 0.009900, 2
41052914, 0.010263, 3
42786160, 0.010697, 4
40575917, 0.010144, 5
41421498, 0.010355, 6
42078431, 0.010520, 1
39603535, 0.009901, 2
41051745, 0.010263, 3
42785994, 0.010696, 4
40574923, 0.010144, 5
41401323, 0.010350, 6
42092357, 0.010523, 1
39599920, 0.009900, 2
41053514, 0.010263, 3
42788701, 0.010697, 4
40488160, 0.010122, 5
41659920, 0.010415, 6
42091218, 0.010523, 1
39602988, 0.009901, 2
41046142, 0.010262, 3
42788588, 0.010697, 4
40678292, 0.010170, 5
41413794, 0.010353, 6
42087083, 0.010522, 1
39651086, 0.009913, 2
41058800, 0.010265, 3
42785132, 0.010696, 4
40493332, 0.010123, 5
41405815, 0.010351, 6
42078812, 0.010520, 1
39604502, 0.009901, 2
41045286, 0.010261, 3
42786606, 0.010697, 4
40501222, 0.010125, 5
41404717, 0.010351, 6
42089166, 0.010522, 1
39603212, 0.009901, 2
41059154, 0.010265, 3
42784770, 0.010696, 4
40491338, 0.010123, 5
41415717, 0.010354, 6
42081689, 0.010520, 1
39603782, 0.009901, 2
41055009, 0.010264, 3
42786748, 0.010697, 4
40492880, 0.010123, 5
41407456, 0.010352, 6
42089954, 0.010522, 1
39597178, 0.009899, 2
41060979, 0.010265, 3
42785093, 0.010696, 4
40501301, 0.010125, 5
41408317, 0.010352, 6
42086240, 0.010522, 1
39603523, 0.009901, 2
41051794, 0.010263, 3
42785326, 0.010696, 4
40494969, 0.010124, 5
41423976, 0.010356, 6
42086877, 0.010522, 1
39597729, 0.009899, 2
41064892, 0.010266, 3
42862188, 0.010716, 4
40486504, 0.010122, 5
41402812, 0.010351, 6
42174692, 0.010544, 1
