clocks, time
14397773932, 3.599443
14394516708, 3.598629
14321596422, 3.580399
14369584409, 3.592396
14364669883, 3.591167
14338508443, 3.584627
14433235677, 3.608309
14398254667, 3.599564
14372080991, 3.593020
14330052680, 3.582513
