clocks, time, loop_order
55662890951, 13.915517, 1
23744462274, 5.936028, 2
50650901945, 12.662539, 3
51785945957, 12.946296, 4
21926530988, 5.481552, 5
24047849526, 6.011875, 6
55813447132, 13.953156, 1
24216692366, 6.054084, 2
50211891754, 12.552789, 3
49877831619, 12.469275, 4
21915551440, 5.478808, 5
21837434449, 5.459278, 6
55642267526, 13.910363, 1
21949838290, 5.487379, 2
49595120608, 12.398598, 3
49933347230, 12.483153, 4
21895306216, 5.473746, 5
21789846659, 5.447381, 6
55583261495, 13.895612, 1
21949661430, 5.487334, 2
49595810851, 12.398771, 3
49916426177, 12.478923, 4
21881149277, 5.470207, 5
21799169948, 5.449713, 6
55604328852, 13.900878, 1
22059947349, 5.514905, 2
49573071251, 12.393086, 3
49921242485, 12.480127, 4
21877542674, 5.469305, 5
21805186569, 5.451217, 6
55581976179, 13.895290, 1
21885026438, 5.471176, 2
49601999736, 12.400318, 3
49916574720, 12.478961, 4
21877727083, 5.469352, 5
21794087969, 5.448442, 6
55598191960, 13.899344, 1
22019476904, 5.504789, 2
49632796557, 12.408017, 3
49920674938, 12.479986, 4
21881805577, 5.470371, 5
21799101902, 5.449695, 6
55595686368, 13.898717, 1
21985864055, 5.496385, 2
49595819965, 12.398773, 3
49934631206, 12.483474, 4
21882440193, 5.470530, 5
21790332329, 5.447503, 6
55587080195, 13.896566, 1
22025651115, 5.506332, 2
49612274417, 12.402886, 3
49938593808, 12.484465, 4
21881291221, 5.470242, 5
21788947717, 5.447157, 6
55584866141, 13.896012, 1
22114043150, 5.528430, 2
49593866577, 12.398284, 3
49918995940, 12.479566, 4
21889434614, 5.472279, 5
21793641280, 5.448330, 6
55577381988, 13.894142, 1
21933822159, 5.483375, 2
49627085833, 12.406589, 3
49936002159, 12.483817, 4
21883745668, 5.470856, 5
21794224695, 5.448476, 6
55578824404, 13.894502, 1
21979125467, 5.494701, 2
49615090100, 12.403591, 3
49917171556, 12.479110, 4
21877834434, 5.469379, 5
21799822791, 5.449876, 6
55579152904, 13.894585, 1
21933209348, 5.483223, 2
49591637765, 12.397728, 3
49945162557, 12.486108, 4
21882547568, 5.470557, 5
21806163926, 5.451462, 6
55597145300, 13.899083, 1
21938224170, 5.484476, 2
49600265412, 12.399885, 3
49940828619, 12.485025, 4
21881543886, 5.470306, 5
21794980053, 5.448665, 6
55589023157, 13.897053, 1
21882755407, 5.470609, 2
49592532154, 12.397951, 3
49930375496, 12.482412, 4
21878171161, 5.469462, 5
21799096610, 5.449695, 6
55605364459, 13.901138, 1
22008397081, 5.502019, 2
49593825832, 12.398275, 3
49925226578, 12.481124, 4
21898945501, 5.474656, 5
21791380440, 5.447765, 6
55581515896, 13.895176, 1
21982635259, 5.495579, 2
49616569817, 12.403961, 3
49922247930, 12.480379, 4
21876889127, 5.469143, 5
21804221468, 5.450975, 6
55590227490, 13.897353, 1
22100066661, 5.524935, 2
49606935036, 12.401552, 3
49917789229, 12.479264, 4
21887914839, 5.471899, 5
21795998173, 5.448920, 6
55589556465, 13.897186, 1
21968443201, 5.492030, 2
49611548830, 12.402705, 3
49916816284, 12.479021, 4
21880638540, 5.470079, 5
21790486015, 5.447542, 6
55601153649, 13.900085, 1
22042692803, 5.510593, 2
49613816931, 12.403272, 3
49934220806, 12.483373, 4
21879884195, 5.469891, 5
21801697837, 5.450345, 6
